                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2005-10-22T00:02:45.251,              1.2277E-01,              9.7446E-02,              6.2013E-02,              4.5978E-02,              3.5541E-02,              2.5862E-02,              1.8044E-02,              9.5078E-03,              4.6583E-03,              2.8609E-03,              1.9801E-03,              1.4373E-03,              1.0527E-03,         5.0,            4.5496E+01,            2.3941E+01,            1.2316E+01,            6.1497E+00,            5.4972E+00,            4.4096E+00,            3.4886E+00,            2.7816E+00,            2.1227E+00,            1.8473E+00,         5.0
2005-10-22T00:06:24.251,              1.3831E-01,              1.0976E-01,              7.3616E-02,              5.4889E-02,              4.1929E-02,              3.0284E-02,              2.0903E-02,              1.0896E-02,              5.3746E-03,              3.2067E-03,              2.2026E-03,              1.6051E-03,              1.1836E-03,         5.0,            3.7594E+01,            1.8343E+01,            7.8672E+00,            7.2512E+00,            6.4769E+00,            5.1922E+00,            4.1056E+00,            3.2723E+00,            2.4964E+00,            2.1720E+00,         5.0
2005-10-22T00:12:09.251,              1.3031E-01,              1.0341E-01,              6.3772E-02,              4.6758E-02,              3.1599E-02,              2.1658E-02,              1.5185E-02,              8.4936E-03,              4.3078E-03,              2.6244E-03,              1.8290E-03,              1.3413E-03,              9.9406E-04,         5.0,            5.8523E+01,            3.6204E+01,            1.9667E+01,            1.1176E+01,            5.5847E+00,            4.4809E+00,            3.5457E+00,            2.8277E+00,            2.1582E+00,            1.8785E+00,         5.0
2005-10-22T00:15:49.251,              8.4969E-02,              6.7421E-02,              4.2961E-02,              3.3484E-02,              2.6773E-02,              2.0520E-02,              1.4700E-02,              7.4625E-03,              3.7762E-03,              2.4412E-03,              1.7426E-03,              1.2873E-03,              9.5463E-04,         5.0,            5.9486E+01,            3.3286E+01,            1.9705E+01,            1.0731E+01,            5.5930E+00,            4.4887E+00,            3.5527E+00,            2.8338E+00,            2.1632E+00,            1.8830E+00,         5.0
2005-10-22T00:19:24.751,              1.3375E-01,              1.0615E-01,              7.0965E-02,              5.2806E-02,              3.9727E-02,              2.7033E-02,              1.8318E-02,              9.8327E-03,              4.8273E-03,              2.9104E-03,              2.0061E-03,              1.4531E-03,              1.0586E-03,         5.0,            7.1201E+01,            3.8195E+01,            2.0462E+01,            8.8879E+00,            5.6150E+00,            4.5123E+00,            3.5751E+00,            2.8541E+00,            2.1801E+00,            1.8986E+00,         5.0
2005-10-22T00:23:04.751,              9.6305E-02,              7.6450E-02,              5.2979E-02,              3.9487E-02,              3.0181E-02,              2.2181E-02,              1.5395E-02,              7.8367E-03,              3.8605E-03,              2.3440E-03,              1.6443E-03,              1.2266E-03,              9.2131E-04,         5.0,            6.5402E+01,            3.6134E+01,            2.0781E+01,            1.0620E+01,            5.4263E+00,            4.3595E+00,            3.4533E+00,            2.7563E+00,            2.1051E+00,            1.8331E+00,         5.0
2005-10-22T00:26:44.751,              1.3571E-01,              1.0771E-01,              6.8346E-02,              5.0254E-02,              3.8917E-02,              2.7020E-02,              1.8256E-02,              9.7401E-03,              4.8085E-03,              2.9023E-03,              2.0154E-03,              1.4785E-03,              1.0955E-03,         5.0,            5.6677E+01,            2.9793E+01,            1.5257E+01,            6.4194E+00,            5.7452E+00,            4.6133E+00,            3.6528E+00,            2.9145E+00,            2.2253E+00,            1.9373E+00,         5.0
2005-10-22T00:30:24.251,              9.4108E-02,              7.4681E-02,              4.8262E-02,              3.7389E-02,              2.9990E-02,              2.2001E-02,              1.5325E-02,              7.8771E-03,              3.9551E-03,              2.4930E-03,              1.7772E-03,              1.3307E-03,              9.9674E-04,         5.0,            5.3602E+01,            2.8908E+01,            1.5676E+01,            7.0747E+00,            5.5175E+00,            4.4257E+00,            3.5012E+00,            2.7917E+00,            2.1304E+00,            1.8540E+00,         5.0
2005-10-22T00:34:04.751,              1.3447E-01,              1.0671E-01,              6.6291E-02,              4.9479E-02,              3.9022E-02,              2.9060E-02,              2.0471E-02,              1.0352E-02,              5.1266E-03,              3.1284E-03,              2.1570E-03,              1.5656E-03,              1.1437E-03,         5.0,            6.7384E+01,            3.7320E+01,            2.1587E+01,            1.1182E+01,            5.9728E+00,            4.7990E+00,            3.8018E+00,            3.0347E+00,            2.3179E+00,            2.0186E+00,         5.0
2005-10-22T00:37:44.251,              1.1172E-01,              8.8650E-02,              5.6852E-02,              4.3362E-02,              3.4962E-02,              2.6091E-02,              1.8508E-02,              9.3972E-03,              4.6880E-03,              2.8548E-03,              1.9899E-03,              1.4711E-03,              1.0997E-03,         5.0,            3.7864E+01,            2.0138E+01,            1.0497E+01,            7.0755E+00,            6.3200E+00,            5.0666E+00,            4.0063E+00,            3.1933E+00,            2.4362E+00,            2.1196E+00,         5.0
