                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-09-19T00:03:40.034,              1.3634E-01,              1.0820E-01,              6.6534E-02,              4.9509E-02,              3.8972E-02,              2.8357E-02,              1.9795E-02,              1.0146E-02,              5.0505E-03,              3.1348E-03,              2.1908E-03,              1.6027E-03,              1.1765E-03,         5.0,            8.7297E+01,            4.7555E+01,            2.6361E+01,            1.3671E+01,            6.6203E+00,            5.3134E+00,            4.2056E+00,            3.3547E+00,            2.5609E+00,            2.2293E+00,         5.0
2006-09-19T00:07:40.534,              1.5292E-01,              1.2134E-01,              7.0035E-02,              5.1856E-02,              4.0229E-02,              2.8087E-02,              1.9022E-02,              1.0112E-02,              5.0432E-03,              3.0141E-03,              2.0972E-03,              1.5550E-03,              1.1584E-03,         5.0,            8.2659E+01,            5.1939E+01,            2.7946E+01,            1.6586E+01,            9.3152E+00,            5.5627E+00,            4.4054E+00,            3.5156E+00,            2.6847E+00,            2.3376E+00,         5.0
2006-09-19T00:11:40.534,              1.2569E-01,              9.9748E-02,              5.7936E-02,              4.3670E-02,              3.5021E-02,              2.5828E-02,              1.7829E-02,              8.9624E-03,              4.4709E-03,              2.7217E-03,              1.9172E-03,              1.4358E-03,              1.0778E-03,         5.0,            7.8436E+01,            4.9057E+01,            2.6409E+01,            1.5329E+01,            7.9559E+00,            5.4989E+00,            4.3568E+00,            3.4781E+00,            2.6567E+00,            2.3137E+00,         5.0
2006-09-19T00:15:37.034,              1.1132E-01,              8.8389E-02,              6.3931E-02,              4.8599E-02,              3.7936E-02,              2.7935E-02,              1.9783E-02,              9.9425E-03,              4.8751E-03,              3.0523E-03,              2.1532E-03,              1.5854E-03,              1.1714E-03,         5.0,            5.7404E+01,            3.1620E+01,            1.8130E+01,            9.2870E+00,            6.4707E+00,            5.2021E+00,            4.1230E+00,            3.2923E+00,            2.5153E+00,            2.1908E+00,         5.0
2006-09-19T00:19:36.534,              1.4976E-01,              1.1885E-01,              7.7942E-02,              5.9113E-02,              4.5888E-02,              3.2633E-02,              2.2535E-02,              1.1845E-02,              5.8444E-03,              3.5669E-03,              2.4739E-03,              1.8001E-03,              1.3220E-03,         5.0,            5.7620E+01,            3.0670E+01,            1.6094E+01,            7.6243E+00,            6.8148E+00,            5.4664E+00,            4.3245E+00,            3.4481E+00,            2.6313E+00,            2.2899E+00,         5.0
2006-09-19T00:23:36.534,              1.3610E-01,              1.0801E-01,              6.8338E-02,              5.0278E-02,              3.8265E-02,              2.7911E-02,              1.9574E-02,              1.0259E-02,              5.0842E-03,              3.1030E-03,              2.1528E-03,              1.5808E-03,              1.1671E-03,         5.0,            5.2301E+01,            2.8445E+01,            1.5981E+01,            8.0058E+00,            6.2890E+00,            5.0550E+00,            4.0057E+00,            3.1981E+00,            2.4431E+00,            2.1277E+00,         5.0
2006-09-19T00:27:36.534,              1.3884E-01,              1.1020E-01,              7.4882E-02,              5.6177E-02,              4.3708E-02,              3.1345E-02,              2.1766E-02,              1.0974E-02,              5.4034E-03,              3.2892E-03,              2.2884E-03,              1.6820E-03,              1.2461E-03,         5.0,            6.6664E+01,            3.5612E+01,            1.8871E+01,            7.8324E+00,            6.6057E+00,            5.2992E+00,            4.1927E+00,            3.3433E+00,            2.5515E+00,            2.2206E+00,         5.0
2006-09-19T00:31:36.534,              1.2398E-01,              9.8386E-02,              6.1285E-02,              4.6558E-02,              3.7027E-02,              2.8093E-02,              1.9596E-02,              9.4690E-03,              4.7034E-03,              2.7762E-03,              1.9207E-03,              1.4283E-03,              1.0645E-03,         5.0,            7.5271E+01,            4.6899E+01,            2.5308E+01,            1.4619E+01,            7.3433E+00,            5.3746E+00,            4.2599E+00,            3.4017E+00,            2.5990E+00,            2.2638E+00,         5.0
2006-09-19T00:35:37.034,              1.4262E-01,              1.1320E-01,              7.8203E-02,              5.8613E-02,              4.4948E-02,              3.2988E-02,              2.3217E-02,              1.1692E-02,              5.6756E-03,              3.4136E-03,              2.3596E-03,              1.7265E-03,              1.2770E-03,         5.0,            5.8363E+01,            2.9423E+01,            1.3226E+01,            7.2509E+00,            6.4930E+00,            5.2164E+00,            4.1319E+00,            3.2979E+00,            2.5187E+00,            2.1932E+00,         5.0
2006-09-19T00:39:37.034,              1.4045E-01,              1.1146E-01,              7.3294E-02,              5.5074E-02,              4.3691E-02,              3.2368E-02,              2.2616E-02,              1.1518E-02,              5.7203E-03,              3.5094E-03,              2.4259E-03,              1.7638E-03,              1.2962E-03,         5.0,            3.7264E+01,            1.9374E+01,            9.7849E+00,            7.2632E+00,            6.4980E+00,            5.2161E+00,            4.1289E+00,            3.2936E+00,            2.5143E+00,            2.1886E+00,         5.0
