                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-12-30T00:01:46.574,              1.4174E-01,              1.1250E-01,              7.4944E-02,              5.6182E-02,              4.3540E-02,              3.1257E-02,              2.1542E-02,              1.1224E-02,              5.5254E-03,              3.3704E-03,              2.3504E-03,              1.7269E-03,              1.2729E-03,         5.0,            6.7426E+01,            3.7104E+01,            2.1315E+01,            1.1075E+01,            7.0160E+00,            5.6348E+00,            4.4623E+00,            3.5609E+00,            2.7191E+00,            2.3675E+00,         5.0
2006-12-30T00:05:45.574,              1.4429E-01,              1.1451E-01,              7.6296E-02,              5.8200E-02,              4.4692E-02,              3.2548E-02,              2.2680E-02,              1.1671E-02,              5.7333E-03,              3.5102E-03,              2.4460E-03,              1.7887E-03,              1.3166E-03,         5.0,            2.5447E+01,            1.1106E+01,            7.9086E+00,            7.2937E+00,            6.5184E+00,            5.2279E+00,            4.1354E+00,            3.2971E+00,            2.5160E+00,            2.1894E+00,         5.0
2006-12-30T00:09:46.074,              1.8006E-01,              1.4289E-01,              8.8938E-02,              6.5558E-02,              4.6972E-02,              3.3297E-02,              2.3752E-02,              1.2748E-02,              6.3658E-03,              3.8816E-03,              2.6659E-03,              1.9221E-03,              1.3988E-03,         5.0,            6.6963E+01,            3.5669E+01,            1.8699E+01,            7.4415E+00,            6.5456E+00,            5.2617E+00,            4.1699E+00,            3.3296E+00,            2.5437E+00,            2.2156E+00,         5.0
2006-12-30T00:13:45.574,              1.4773E-01,              1.1724E-01,              7.3580E-02,              5.4620E-02,              4.0835E-02,              2.7293E-02,              1.8286E-02,              1.0037E-02,              4.9709E-03,              2.9970E-03,              2.1013E-03,              1.5596E-03,              1.1646E-03,         5.0,            1.0165E+02,            5.4188E+01,            2.8371E+01,            1.1145E+01,            6.4250E+00,            5.1520E+00,            4.0748E+00,            3.2484E+00,            2.4786E+00,            2.1568E+00,         5.0
2006-12-30T00:17:46.074,              1.2198E-01,              9.6807E-02,              5.9380E-02,              4.4657E-02,              3.5844E-02,              2.6935E-02,              1.9078E-02,              9.6172E-03,              4.7630E-03,              2.9728E-03,              2.0985E-03,              1.5539E-03,              1.1549E-03,         5.0,            8.1750E+01,            4.5421E+01,            2.6354E+01,            1.3615E+01,            6.5335E+00,            5.2409E+00,            4.1463E+00,            3.3062E+00,            2.5232E+00,            2.1960E+00,         5.0
2006-12-30T00:21:46.574,              1.5105E-01,              1.1986E-01,              7.6801E-02,              5.8068E-02,              4.5040E-02,              3.3263E-02,              2.3415E-02,              1.2112E-02,              5.9934E-03,              3.6570E-03,              2.5169E-03,              1.8178E-03,              1.3249E-03,         5.0,            2.5545E+01,            1.2378E+01,            7.7362E+00,            7.1295E+00,            6.3673E+00,            5.1038E+00,            4.0353E+00,            3.2160E+00,            2.4533E+00,            2.1344E+00,         5.0
2006-12-30T00:25:46.074,              1.8411E-01,              1.4611E-01,              9.6256E-02,              7.1597E-02,              5.4368E-02,              3.8655E-02,              2.6129E-02,              1.3501E-02,              6.6175E-03,              3.8576E-03,              2.6273E-03,              1.9101E-03,              1.4021E-03,         5.0,            6.3070E+01,            3.1008E+01,            1.2871E+01,            7.5573E+00,            6.7577E+00,            5.4223E+00,            4.2908E+00,            3.4220E+00,            2.6118E+00,            2.2733E+00,         5.0
2006-12-30T00:29:46.074,              1.5758E-01,              1.2507E-01,              8.1894E-02,              6.0112E-02,              4.6168E-02,              3.2822E-02,              2.2550E-02,              1.1654E-02,              5.7406E-03,              3.4782E-03,              2.3923E-03,              1.7289E-03,              1.2606E-03,         5.0,            6.2953E+01,            3.3215E+01,            1.7104E+01,            7.1689E+00,            6.4084E+00,            5.1407E+00,            4.0671E+00,            3.2430E+00,            2.4749E+00,            2.1539E+00,         5.0
2006-12-30T00:33:46.074,              1.7018E-01,              1.3506E-01,              8.7482E-02,              6.4194E-02,              4.8682E-02,              3.5131E-02,              2.4072E-02,              1.2344E-02,              6.0046E-03,              3.5450E-03,              2.4032E-03,              1.7211E-03,              1.2374E-03,         5.0,            6.8393E+01,            3.6723E+01,            2.0060E+01,            9.4508E+00,            6.5478E+00,            5.2496E+00,            4.1513E+00,            3.3089E+00,            2.5245E+00,            2.1965E+00,         5.0
2006-12-30T00:37:46.074,              1.6158E-01,              1.2822E-01,              8.3476E-02,              6.2112E-02,              4.7784E-02,              3.2717E-02,              2.1678E-02,              1.1015E-02,              5.5255E-03,              3.3186E-03,              2.3084E-03,              1.7020E-03,              1.2643E-03,         5.0,            8.4435E+01,            4.4905E+01,            2.3496E+01,            9.3503E+00,            6.7167E+00,            5.3886E+00,            4.2636E+00,            3.4000E+00,            2.5949E+00,            2.2584E+00,         5.0
