                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-02-07T00:03:13.759,              1.3944E-01,              1.1067E-01,              7.1282E-02,              5.3268E-02,              4.1483E-02,              3.0620E-02,              2.1436E-02,              1.0937E-02,              5.4196E-03,              3.3258E-03,              2.2963E-03,              1.6593E-03,              1.2087E-03,         5.0,            6.9745E+01,            4.3540E+01,            2.3372E+01,            1.3748E+01,            7.7676E+00,            5.4151E+00,            4.2868E+00,            3.4198E+00,            2.6108E+00,            2.2727E+00,         5.0
2006-02-07T00:07:13.259,              1.3622E-01,              1.0811E-01,              6.7514E-02,              5.0110E-02,              3.7499E-02,              2.6401E-02,              1.8391E-02,              9.8322E-03,              4.8797E-03,              2.9811E-03,              2.0755E-03,              1.5213E-03,              1.1230E-03,         5.0,            6.7168E+01,            3.5790E+01,            1.8772E+01,            7.4752E+00,            5.8774E+00,            4.7139E+00,            3.7289E+00,            2.9730E+00,            2.2687E+00,            1.9743E+00,         5.0
2006-02-07T00:11:12.759,              1.0853E-01,              8.6112E-02,              5.3262E-02,              4.1520E-02,              3.2903E-02,              2.3302E-02,              1.6298E-02,              8.5554E-03,              4.3764E-03,              2.8273E-03,              2.0308E-03,              1.5092E-03,              1.1227E-03,         5.0,            5.4290E+01,            3.1068E+01,            1.7739E+01,            9.7249E+00,            6.6755E+00,            5.3515E+00,            4.2316E+00,            3.3728E+00,            2.5731E+00,            2.2388E+00,         5.0
2006-02-07T00:15:13.259,              1.0880E-01,              8.6368E-02,              5.8131E-02,              4.4109E-02,              3.4986E-02,              2.6250E-02,              1.8402E-02,              9.2256E-03,              4.5365E-03,              2.8143E-03,              1.9813E-03,              1.4586E-03,              1.0817E-03,         5.0,            6.7623E+01,            3.7957E+01,            2.2651E+01,            1.2571E+01,            6.4406E+00,            5.1630E+00,            4.0825E+00,            3.2539E+00,            2.4825E+00,            2.1599E+00,         5.0
2006-02-07T00:19:12.759,              1.1565E-01,              9.1812E-02,              6.4338E-02,              4.8159E-02,              3.7374E-02,              2.8349E-02,              2.0116E-02,              1.0104E-02,              4.9146E-03,              3.0338E-03,              2.1149E-03,              1.5471E-03,              1.1405E-03,         5.0,            4.1775E+01,            2.1222E+01,            9.7967E+00,            6.6316E+00,            5.9271E+00,            4.7539E+00,            3.7607E+00,            2.9984E+00,            2.2881E+00,            1.9911E+00,         5.0
2006-02-07T00:23:13.759,              1.2861E-01,              1.0207E-01,              6.8737E-02,              5.3067E-02,              4.0895E-02,              3.0280E-02,              2.1169E-02,              1.0764E-02,              5.3611E-03,              3.2141E-03,              2.2391E-03,              1.6684E-03,              1.2570E-03,         5.0,            4.3308E+01,            2.1773E+01,            9.7772E+00,            8.2726E+00,            7.3951E+00,            5.9323E+00,            4.6934E+00,            3.7424E+00,            2.8560E+00,            2.4855E+00,         5.0
2006-02-07T00:27:12.759,              1.4211E-01,              1.1278E-01,              7.0784E-02,              5.2933E-02,              3.8157E-02,              2.6666E-02,              1.8328E-02,              9.9147E-03,              4.9572E-03,              2.9848E-03,              2.0828E-03,              1.5430E-03,              1.1514E-03,         5.0,            7.3777E+01,            3.9427E+01,            2.0924E+01,            8.8836E+00,            6.3866E+00,            5.1193E+00,            4.0476E+00,            3.2259E+00,            2.4609E+00,            2.1411E+00,         5.0
2006-02-07T00:31:13.259,              1.3250E-01,              1.0514E-01,              6.1847E-02,              4.6079E-02,              3.5695E-02,              2.4601E-02,              1.6744E-02,              9.0691E-03,              4.5542E-03,              2.8304E-03,              1.9929E-03,              1.4637E-03,              1.0800E-03,         5.0,            8.5382E+01,            5.3644E+01,            2.9012E+01,            1.6807E+01,            8.4896E+00,            5.2631E+00,            4.1700E+00,            3.3290E+00,            2.5429E+00,            2.2147E+00,         5.0
2006-02-07T00:35:12.759,              1.2926E-01,              1.0257E-01,              6.3273E-02,              4.7136E-02,              3.4690E-02,              2.5131E-02,              1.7745E-02,              9.2081E-03,              4.6310E-03,              2.7572E-03,              1.9024E-03,              1.4049E-03,              1.0445E-03,         5.0,            4.9469E+01,            3.0135E+01,            1.6176E+01,            9.1598E+00,            6.1059E+00,            4.8968E+00,            3.8732E+00,            3.0878E+00,            2.3561E+00,            2.0502E+00,         5.0
2006-02-07T00:39:13.259,              1.2304E-01,              9.7653E-02,              6.2932E-02,              4.7906E-02,              3.7530E-02,              2.7886E-02,              1.9434E-02,              9.8392E-03,              4.8686E-03,              2.9570E-03,              2.0559E-03,              1.5116E-03,              1.1167E-03,         5.0,            5.4081E+01,            2.9414E+01,            1.6658E+01,            8.5403E+00,            6.2436E+00,            5.0060E+00,            3.9589E+00,            3.1557E+00,            2.4077E+00,            2.0949E+00,         5.0
2006-02-07T00:43:13.759,              1.2214E-01,              9.6926E-02,              5.9908E-02,              4.3943E-02,              3.0069E-02,              1.9307E-02,              1.3207E-02,              7.7465E-03,              3.9881E-03,              2.5361E-03,              1.8222E-03,              1.3572E-03,              1.0130E-03,         5.0,            7.5126E+01,            4.2127E+01,            2.5097E+01,            1.3897E+01,            6.1114E+00,            4.9078E+00,            3.8863E+00,            3.1011E+00,            2.3680E+00,            2.0618E+00,         5.0
2006-02-07T00:47:13.259,              1.0207E-01,              8.1008E-02,              4.9877E-02,              3.8185E-02,              2.9998E-02,              2.2245E-02,              1.5879E-02,              8.2209E-03,              4.1440E-03,              2.6401E-03,              1.8898E-03,              1.4127E-03,              1.0604E-03,         5.0,            6.5078E+01,            4.0607E+01,            2.1769E+01,            1.2571E+01,            6.7762E+00,            5.4354E+00,            4.3000E+00,            3.4286E+00,            2.6165E+00,            2.2770E+00,         5.0
2006-02-07T00:51:13.259,              1.2515E-01,              9.9336E-02,              6.9620E-02,              5.3077E-02,              4.1353E-02,              2.9621E-02,              2.0460E-02,              1.0577E-02,              5.1346E-03,              3.1319E-03,              2.1849E-03,              1.6024E-03,              1.1853E-03,         5.0,            4.9124E+01,            2.4316E+01,            1.0268E+01,            6.6836E+00,            5.9868E+00,            4.8109E+00,            3.8116E+00,            3.0427E+00,            2.3241E+00,            2.0239E+00,         5.0
2006-02-07T00:55:13.259,              1.0238E-01,              8.1268E-02,              5.4191E-02,              4.1498E-02,              3.3495E-02,              2.5347E-02,              1.8005E-02,              8.9912E-03,              4.4462E-03,              2.8415E-03,              2.0255E-03,              1.5012E-03,              1.1132E-03,         5.0,            5.6824E+01,            3.0594E+01,            1.6509E+01,            7.3866E+00,            6.2637E+00,            5.0244E+00,            3.9749E+00,            3.1694E+00,            2.4187E+00,            2.1049E+00,         5.0
2006-02-07T00:59:13.259,              1.3827E-01,              1.0975E-01,              7.2083E-02,              5.3006E-02,              4.0249E-02,              2.8445E-02,              1.9468E-02,              1.0103E-02,              4.9950E-03,              2.9781E-03,              2.0676E-03,              1.5299E-03,              1.1394E-03,         5.0,            6.9065E+01,            3.8092E+01,            2.1996E+01,            1.1558E+01,            6.7072E+00,            5.3786E+00,            4.2541E+00,            3.3914E+00,            2.5877E+00,            2.2517E+00,         5.0
2006-02-07T01:03:09.759,              1.1497E-01,              9.1262E-02,              6.2882E-02,              4.6977E-02,              3.4374E-02,              2.4968E-02,              1.7915E-02,              9.2323E-03,              4.5762E-03,              2.8252E-03,              1.9849E-03,              1.4700E-03,              1.0971E-03,         5.0,            9.1998E+01,            4.9590E+01,            2.6645E+01,            1.1267E+01,            6.2381E+00,            5.0022E+00,            3.9564E+00,            3.1541E+00,            2.4068E+00,            2.0944E+00,         5.0
2006-02-07T01:07:09.259,              1.4962E-01,              1.1872E-01,              7.3936E-02,              5.4425E-02,              4.1143E-02,              2.9720E-02,              2.0958E-02,              1.1086E-02,              5.4907E-03,              3.3185E-03,              2.2747E-03,              1.6475E-03,              1.2098E-03,         5.0,            4.0937E+01,            2.0648E+01,            9.6442E+00,            6.4467E+00,            5.7774E+00,            4.6445E+00,            3.6809E+00,            2.9391E+00,            2.2453E+00,            1.9556E+00,         5.0
2006-02-07T01:11:08.759,              1.2670E-01,              1.0054E-01,              6.2273E-02,              4.7543E-02,              3.2784E-02,              2.2961E-02,              1.6578E-02,              9.2878E-03,              4.7472E-03,              3.0118E-03,              2.1326E-03,              1.5741E-03,              1.1636E-03,         5.0,            6.8073E+01,            3.6955E+01,            2.0365E+01,            1.0213E+01,            6.3753E+00,            5.1256E+00,            4.0625E+00,            3.2441E+00,            2.4786E+00,            2.1590E+00,         5.0
2006-02-07T01:15:09.259,              1.3700E-01,              1.0874E-01,              7.2617E-02,              5.2651E-02,              4.0196E-02,              2.8843E-02,              1.9585E-02,              9.9000E-03,              4.8592E-03,              2.8772E-03,              1.9968E-03,              1.4801E-03,              1.1045E-03,         5.0,            9.4299E+01,            5.0289E+01,            2.6432E+01,            1.0592E+01,            6.3150E+00,            5.0626E+00,            4.0033E+00,            3.1909E+00,            2.4345E+00,            2.1182E+00,         5.0
2006-02-07T01:19:08.759,              1.4757E-01,              1.1712E-01,              7.7907E-02,              5.8376E-02,              4.4605E-02,              3.2255E-02,              2.2366E-02,              1.1442E-02,              5.5800E-03,              3.3088E-03,              2.2689E-03,              1.6528E-03,              1.2221E-03,         5.0,            5.8672E+01,            2.9381E+01,            1.3008E+01,            7.2433E+00,            6.4720E+00,            5.1898E+00,            4.1047E+00,            3.2722E+00,            2.4967E+00,            2.1725E+00,         5.0
2006-02-07T01:23:09.759,              8.3414E-02,              6.6177E-02,              4.0904E-02,              3.2046E-02,              2.5480E-02,              1.9803E-02,              1.4439E-02,              7.1481E-03,              3.7085E-03,              2.4170E-03,              1.7404E-03,              1.3040E-03,              9.8037E-04,         5.0,            7.8975E+01,            5.0004E+01,            2.6796E+01,            1.5992E+01,            9.0731E+00,            5.1497E+00,            4.0802E+00,            3.2573E+00,            2.4881E+00,            2.1669E+00,         5.0
2006-02-07T01:27:08.759,              1.2664E-01,              1.0050E-01,              6.0410E-02,              4.5303E-02,              3.5016E-02,              2.6392E-02,              1.8549E-02,              9.0833E-03,              4.6541E-03,              2.9160E-03,              2.0445E-03,              1.5118E-03,              1.1202E-03,         5.0,            4.8160E+01,            2.9767E+01,            1.5951E+01,            9.3250E+00,            6.4054E+00,            5.1364E+00,            4.0623E+00,            3.2384E+00,            2.4708E+00,            2.1500E+00,         5.0
2006-02-07T01:31:09.259,              1.3943E-01,              1.1066E-01,              6.8042E-02,              4.9561E-02,              3.6745E-02,              2.5819E-02,              1.7708E-02,              9.4489E-03,              4.6734E-03,              2.7897E-03,              1.9269E-03,              1.4091E-03,              1.0374E-03,         5.0,            6.8107E+01,            4.2296E+01,            2.2933E+01,            1.2971E+01,            6.2639E+00,            4.7859E+00,            3.7913E+00,            3.0263E+00,            2.3114E+00,            2.0129E+00,         5.0
2006-02-07T01:35:08.760,              1.3362E-01,              1.0605E-01,              6.9881E-02,              5.1903E-02,              3.9736E-02,              2.9348E-02,              2.0640E-02,              1.0420E-02,              5.1578E-03,              3.1234E-03,              2.1624E-03,              1.5896E-03,              1.1742E-03,         5.0,            7.0292E+01,            3.8196E+01,            2.1652E+01,            1.1102E+01,            6.4241E+00,            5.1613E+00,            4.0885E+00,            3.2634E+00,            2.4924E+00,            2.1704E+00,         5.0
2006-02-07T01:39:09.260,              1.2452E-01,              9.8819E-02,              6.5101E-02,              4.9001E-02,              3.8474E-02,              2.8137E-02,              1.9714E-02,              1.0045E-02,              4.9905E-03,              3.0603E-03,              2.1226E-03,              1.5446E-03,              1.1319E-03,         5.0,            5.0465E+01,            2.6950E+01,            1.4463E+01,            6.7788E+00,            6.0721E+00,            4.8793E+00,            3.8656E+00,            3.0856E+00,            2.3568E+00,            2.0523E+00,         5.0
