                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2005-07-25T00:02:47.519,              1.1313E-01,              8.9786E-02,              6.4072E-02,              4.8429E-02,              3.8377E-02,              2.9270E-02,              2.0935E-02,              1.0471E-02,              5.1304E-03,              3.1429E-03,              2.1814E-03,              1.5896E-03,              1.1705E-03,         5.0,            1.3362E+01,            9.0779E+00,            7.6900E+00,            7.1038E+00,            6.3581E+00,            5.1059E+00,            4.0430E+00,            3.2261E+00,            2.4633E+00,            2.1447E+00,         5.0
2005-07-25T00:06:27.519,              7.5689E-02,              6.0083E-02,              4.1033E-02,              3.2690E-02,              2.6386E-02,              1.9195E-02,              1.3339E-02,              6.8498E-03,              3.4635E-03,              2.2618E-03,              1.6541E-03,              1.2579E-03,              9.5839E-04,         5.0,            5.7299E+01,            3.5274E+01,            1.9717E+01,            1.1285E+01,            6.7763E+00,            5.4386E+00,            4.3046E+00,            3.4336E+00,            2.6211E+00,            2.2816E+00,         5.0
2005-07-25T00:10:07.019,              1.1976E-01,              9.5046E-02,              6.4816E-02,              4.9447E-02,              3.7270E-02,              2.7384E-02,              1.9611E-02,              1.0223E-02,              5.0113E-03,              3.0489E-03,              2.1218E-03,              1.5565E-03,              1.1529E-03,         5.0,            1.2657E+01,            8.5850E+00,            7.2549E+00,            6.6848E+00,            5.9693E+00,            4.7842E+00,            3.7823E+00,            3.0142E+00,            2.2993E+00,            2.0003E+00,         5.0
2005-07-25T00:13:44.019,              1.4334E-01,              1.1375E-01,              7.6595E-02,              5.5241E-02,              4.1306E-02,              2.6906E-02,              1.7867E-02,              9.9462E-03,              4.9261E-03,              2.9389E-03,              2.0598E-03,              1.5324E-03,              1.1526E-03,         5.0,            7.0312E+01,            3.5746E+01,            1.6429E+01,            7.8222E+00,            6.9962E+00,            5.6150E+00,            4.4441E+00,            3.5447E+00,            2.7059E+00,            2.3553E+00,         5.0
2005-07-25T00:17:24.019,              1.0183E-01,              8.0814E-02,              5.2444E-02,              4.0355E-02,              3.2070E-02,              2.3575E-02,              1.6613E-02,              8.3598E-03,              4.1741E-03,              2.5719E-03,              1.8220E-03,              1.3706E-03,              1.0404E-03,         5.0,            7.8804E+01,            4.2123E+01,            2.2203E+01,            8.8943E+00,            6.8100E+00,            5.4640E+00,            4.3236E+00,            3.4480E+00,            2.6317E+00,            2.2905E+00,         5.0
2005-07-25T00:23:11.019,              1.2226E-01,              9.7021E-02,              6.5356E-02,              5.0149E-02,              3.9978E-02,              2.9539E-02,              2.0912E-02,              1.0620E-02,              5.2537E-03,              3.2281E-03,              2.2415E-03,              1.6352E-03,              1.2064E-03,         5.0,            1.4551E+01,            9.1542E+00,            7.7555E+00,            7.1650E+00,            6.4135E+00,            5.1507E+00,            4.0787E+00,            3.2546E+00,            2.4852E+00,            2.1637E+00,         5.0
2005-07-25T00:26:47.519,              9.4866E-02,              7.5288E-02,              4.7979E-02,              3.7504E-02,              2.9197E-02,              2.1969E-02,              1.5867E-02,              8.2256E-03,              4.1359E-03,              2.6501E-03,              1.8911E-03,              1.4088E-03,              1.0606E-03,         5.0,            1.2590E+01,            8.5458E+00,            7.2299E+00,            6.6695E+00,            5.9620E+00,            4.7826E+00,            3.7838E+00,            3.0171E+00,            2.3025E+00,            2.0038E+00,         5.0
2005-07-25T00:30:28.020,              1.2588E-01,              9.9902E-02,              6.6323E-02,              5.0693E-02,              3.9066E-02,              2.9186E-02,              2.0044E-02,              1.0446E-02,              5.1661E-03,              3.1237E-03,              2.1762E-03,              1.6063E-03,              1.1993E-03,         5.0,            1.3079E+01,            8.8927E+00,            7.5418E+00,            6.9752E+00,            6.2497E+00,            5.0233E+00,            3.9804E+00,            3.1778E+00,            2.4274E+00,            2.1140E+00,         5.0
2005-07-25T00:34:07.520,              1.4745E-01,              1.1701E-01,              7.5035E-02,              5.5604E-02,              4.1252E-02,              2.9434E-02,              2.0464E-02,              1.1093E-02,              5.4987E-03,              3.3204E-03,              2.2961E-03,              1.6792E-03,              1.2437E-03,         5.0,            4.5672E+01,            2.2171E+01,            8.7492E+00,            7.7941E+00,            6.9736E+00,            5.5984E+00,            4.4319E+00,            3.5357E+00,            2.6993E+00,            2.3498E+00,         5.0
2005-07-25T00:37:48.020,              1.0435E-01,              8.2817E-02,              5.5697E-02,              4.2332E-02,              3.1804E-02,              2.2728E-02,              1.5772E-02,              8.3188E-03,              4.2148E-03,              2.6778E-03,              1.9128E-03,              1.4326E-03,              1.0835E-03,         5.0,            5.6929E+01,            3.0767E+01,            1.6761E+01,            7.6767E+00,            6.8645E+00,            5.5156E+00,            4.3696E+00,            3.4879E+00,            2.6640E+00,            2.3199E+00,         5.0
2005-07-25T00:41:23.520,              1.3084E-01,              1.0384E-01,              6.9169E-02,              5.3000E-02,              4.1609E-02,              3.0955E-02,              2.1646E-02,              1.1219E-02,              5.5014E-03,              3.3594E-03,              2.3409E-03,              1.7138E-03,              1.2688E-03,         5.0,            1.4562E+01,            9.8830E+00,            8.3592E+00,            7.7094E+00,            6.8901E+00,            5.5262E+00,            4.3715E+00,            3.4853E+00,            2.6596E+00,            2.3145E+00,         5.0
2005-07-25T00:45:03.520,              1.2917E-01,              1.0252E-01,              6.9362E-02,              5.1426E-02,              4.0043E-02,              2.9537E-02,              2.0652E-02,              1.0860E-02,              5.3245E-03,              3.2633E-03,              2.2555E-03,              1.6364E-03,              1.2016E-03,         5.0,            5.6847E+01,            3.0139E+01,            1.5649E+01,            7.9171E+00,            7.0934E+00,            5.7013E+00,            4.5177E+00,            3.6068E+00,            2.7552E+00,            2.3995E+00,         5.0
2005-07-25T00:48:43.520,              1.3030E-01,              1.0342E-01,              7.2124E-02,              5.3955E-02,              4.3169E-02,              3.1541E-02,              2.2431E-02,              1.1398E-02,              5.5320E-03,              3.3379E-03,              2.3219E-03,              1.7063E-03,              1.2696E-03,         5.0,            1.4695E+01,            9.9671E+00,            8.4222E+00,            7.7597E+00,            6.9286E+00,            5.5527E+00,            4.3897E+00,            3.4981E+00,            2.6684E+00,            2.3214E+00,         5.0
2005-07-25T00:52:23.520,              1.0774E-01,              8.5505E-02,              5.5336E-02,              4.1691E-02,              3.3152E-02,              2.3554E-02,              1.6152E-02,              8.5725E-03,              4.2418E-03,              2.6163E-03,              1.8589E-03,              1.3982E-03,              1.0630E-03,         5.0,            8.2840E+01,            4.4417E+01,            2.3608E+01,            9.7175E+00,            7.0749E+00,            5.6763E+00,            4.4915E+00,            3.5818E+00,            2.7337E+00,            2.3793E+00,         5.0
2005-07-25T00:56:03.520,              8.9490E-02,              7.1018E-02,              4.6007E-02,              3.5676E-02,              2.8312E-02,              1.9973E-02,              1.3704E-02,              7.3348E-03,              3.7046E-03,              2.3572E-03,              1.7013E-03,              1.2870E-03,              9.7891E-04,         5.0,            5.6072E+01,            3.0169E+01,            1.6238E+01,            7.2891E+00,            6.3709E+00,            5.1188E+00,            4.0551E+00,            3.2368E+00,            2.4722E+00,            2.1528E+00,         5.0
2005-07-25T01:01:43.020,              1.0900E-01,              8.6514E-02,              6.2785E-02,              4.8219E-02,              3.6885E-02,              2.7073E-02,              1.9292E-02,              9.9146E-03,              4.9055E-03,              3.0476E-03,              2.1444E-03,              1.5777E-03,              1.1715E-03,         5.0,            1.3365E+01,            9.0779E+00,            7.6874E+00,            7.0987E+00,            6.3515E+00,            5.0991E+00,            4.0368E+00,            3.2205E+00,            2.4587E+00,            2.1404E+00,         5.0
2005-07-25T01:05:23.020,              1.3701E-01,              1.0873E-01,              7.0330E-02,              5.1747E-02,              4.0400E-02,              2.9152E-02,              2.0258E-02,              1.0412E-02,              5.1464E-03,              3.0382E-03,              2.0991E-03,              1.5521E-03,              1.1607E-03,         5.0,            2.6492E+01,            1.2930E+01,            7.9668E+00,            7.3590E+00,            6.5863E+00,            5.2888E+00,            4.1877E+00,            3.3414E+00,            2.5513E+00,            2.2212E+00,         5.0
2005-07-25T01:09:03.520,              1.3398E-01,              1.0633E-01,              6.9944E-02,              5.3128E-02,              4.1029E-02,              3.0229E-02,              2.1435E-02,              1.1302E-02,              5.5549E-03,              3.4153E-03,              2.3668E-03,              1.7218E-03,              1.2618E-03,         5.0,            1.4446E+01,            9.8013E+00,            8.2860E+00,            7.6380E+00,            6.8230E+00,            5.4701E+00,            4.3256E+00,            3.4478E+00,            2.6304E+00,            2.2886E+00,         5.0
2005-07-25T01:12:43.020,              1.4027E-01,              1.1131E-01,              6.8320E-02,              5.1212E-02,              3.8126E-02,              2.7029E-02,              1.8728E-02,              1.0374E-02,              5.1932E-03,              3.1723E-03,              2.2180E-03,              1.6380E-03,              1.2219E-03,         5.0,            1.6848E+01,            9.7367E+00,            8.2557E+00,            7.6337E+00,            6.8384E+00,            5.4955E+00,            4.3541E+00,            3.4759E+00,            2.6550E+00,            2.3121E+00,         5.0
2005-07-25T01:16:23.520,              9.3194E-02,              7.3956E-02,              4.5089E-02,              3.5079E-02,              2.8294E-02,              2.1315E-02,              1.5304E-02,              7.8873E-03,              3.9516E-03,              2.5367E-03,              1.8305E-03,              1.3827E-03,              1.0488E-03,         5.0,            6.8173E+01,            3.6816E+01,            1.9957E+01,            9.2695E+00,            6.9912E+00,            5.6180E+00,            4.4510E+00,            3.5531E+00,            2.7140E+00,            2.3635E+00,         5.0
2005-07-25T01:20:03.020,              1.3410E-01,              1.0642E-01,              7.2347E-02,              5.4647E-02,              4.0913E-02,              2.3863E-02,              1.5200E-02,              8.9373E-03,              4.5117E-03,              2.8576E-03,              2.0716E-03,              1.5499E-03,              1.1629E-03,         5.0,            2.3982E+01,            1.1738E+01,            7.9534E+00,            7.3483E+00,            6.5780E+00,            5.2831E+00,            4.1838E+00,            3.3387E+00,            2.5495E+00,            2.2198E+00,         5.0
2005-07-25T01:23:44.020,              1.2421E-01,              9.8576E-02,              6.2083E-02,              4.7052E-02,              3.5973E-02,              2.6518E-02,              1.8818E-02,              9.7943E-03,              4.8683E-03,              2.9797E-03,              2.0829E-03,              1.5396E-03,              1.1498E-03,         5.0,            5.0023E+01,            2.5648E+01,            1.2566E+01,            7.5012E+00,            6.7070E+00,            5.3813E+00,            4.2582E+00,            3.3959E+00,            2.5919E+00,            2.2558E+00,         5.0
2005-07-25T01:27:20.020,              9.9346E-02,              7.8843E-02,              5.2431E-02,              4.0478E-02,              3.2114E-02,              2.4037E-02,              1.6818E-02,              8.7354E-03,              4.3942E-03,              2.8065E-03,              2.0052E-03,              1.4969E-03,              1.1280E-03,         5.0,            1.2895E+01,            8.7555E+00,            7.4104E+00,            6.8391E+00,            6.1160E+00,            4.9079E+00,            3.8839E+00,            3.0976E+00,            2.3643E+00,            2.0579E+00,         5.0
2005-07-25T01:30:59.520,              1.2118E-01,              9.6174E-02,              6.3072E-02,              4.7145E-02,              3.7426E-02,              2.8187E-02,              1.9868E-02,              1.0136E-02,              4.9903E-03,              3.0369E-03,              2.1076E-03,              1.5461E-03,              1.1468E-03,         5.0,            4.9246E+01,            2.6209E+01,            1.3849E+01,            7.9705E+00,            7.1217E+00,            5.7106E+00,            4.5165E+00,            3.6004E+00,            2.7471E+00,            2.3903E+00,         5.0
2005-07-25T01:34:40.020,              8.1464E-02,              6.4647E-02,              4.0171E-02,              3.0924E-02,              2.4597E-02,              1.8353E-02,              1.3032E-02,              6.7764E-03,              3.4460E-03,              2.2054E-03,              1.5876E-03,              1.2017E-03,              9.1430E-04,         5.0,            6.8467E+01,            4.3347E+01,            2.3247E+01,            1.3976E+01,            8.0874E+00,            5.5558E+00,            4.3993E+00,            3.5104E+00,            2.6805E+00,            2.3337E+00,         5.0
2005-07-25T01:40:24.020,              1.0414E-01,              8.2645E-02,              5.2077E-02,              4.0377E-02,              3.2559E-02,              2.4058E-02,              1.7321E-02,              9.0385E-03,              4.5051E-03,              2.8723E-03,              2.0396E-03,              1.5072E-03,              1.1253E-03,         5.0,            2.5868E+01,            1.2944E+01,            7.7440E+00,            7.1602E+00,            6.4139E+00,            5.1542E+00,            4.0835E+00,            3.2598E+00,            2.4899E+00,            2.1683E+00,         5.0
