                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2005-04-24T00:02:26.667,              1.0166E-01,              8.0665E-02,              4.9948E-02,              3.8633E-02,              3.0851E-02,              2.3306E-02,              1.6445E-02,              8.0295E-03,              4.0692E-03,              2.5341E-03,              1.7841E-03,              1.3220E-03,              9.8091E-04,         5.0,            6.2639E+01,            3.4083E+01,            1.8881E+01,            9.5945E+00,            5.3751E+00,            4.3212E+00,            3.4249E+00,            2.7348E+00,            2.0895E+00,            1.8200E+00,         5.0
2005-04-24T00:06:06.667,              1.3094E-01,              1.0391E-01,              6.2580E-02,              4.5747E-02,              3.4772E-02,              2.4759E-02,              1.6779E-02,              8.7219E-03,              4.3244E-03,              2.5429E-03,              1.7548E-03,              1.2966E-03,              9.6310E-04,         5.0,            6.3985E+01,            3.9692E+01,            2.1442E+01,            1.2369E+01,            6.1893E+00,            4.3957E+00,            3.4830E+00,            2.7808E+00,            2.1242E+00,            1.8501E+00,         5.0
2005-04-24T00:09:42.167,              1.0543E-01,              8.3686E-02,              5.9689E-02,              4.5150E-02,              3.5303E-02,              2.5138E-02,              1.7085E-02,              8.7359E-03,              4.3024E-03,              2.6408E-03,              1.8529E-03,              1.3687E-03,              1.0144E-03,         5.0,            5.2546E+01,            2.8170E+01,            1.4994E+01,            6.2321E+00,            5.2962E+00,            4.2477E+00,            3.3601E+00,            2.6790E+00,            2.0443E+00,            1.7790E+00,         5.0
2005-04-24T00:13:22.167,              1.1178E-01,              8.8722E-02,              5.7700E-02,              4.2764E-02,              3.3660E-02,              2.3741E-02,              1.6042E-02,              8.2792E-03,              4.0569E-03,              2.4098E-03,              1.6740E-03,              1.2403E-03,              9.2348E-04,         5.0,            5.8824E+01,            3.2495E+01,            1.8767E+01,            9.7856E+00,            5.3857E+00,            4.3194E+00,            3.4167E+00,            2.7241E+00,            2.0787E+00,            1.8089E+00,         5.0
2005-04-24T00:17:02.167,              8.4551E-02,              6.7130E-02,              4.6195E-02,              3.4671E-02,              2.7382E-02,              1.7329E-02,              1.1330E-02,              6.3873E-03,              3.1716E-03,              2.0344E-03,              1.4916E-03,              1.1300E-03,              8.5640E-04,         5.0,            8.6681E+01,            4.8744E+01,            2.9132E+01,            1.6129E+01,            7.2231E+00,            4.8988E+00,            3.8792E+00,            3.0955E+00,            2.3637E+00,            2.0581E+00,         5.0
2005-04-24T00:20:41.667,              1.4050E-01,              1.1149E-01,              6.8669E-02,              4.9753E-02,              3.7181E-02,              2.5762E-02,              1.7438E-02,              9.3472E-03,              4.5855E-03,              2.6950E-03,              1.8364E-03,              1.3306E-03,              9.7535E-04,         5.0,            6.1899E+01,            3.3230E+01,            1.8064E+01,            8.3674E+00,            5.2385E+00,            4.2103E+00,            3.3362E+00,            2.6634E+00,            2.0345E+00,            1.7719E+00,         5.0
2005-04-24T00:24:22.167,              1.0847E-01,              8.6065E-02,              5.1386E-02,              3.8987E-02,              3.1100E-02,              2.2712E-02,              1.5723E-02,              8.2267E-03,              4.1072E-03,              2.5546E-03,              1.7970E-03,              1.3233E-03,              9.7553E-04,         5.0,            6.0274E+01,            3.5026E+01,            1.9803E+01,            1.0931E+01,            6.0047E+00,            4.8192E+00,            3.8142E+00,            3.0423E+00,            2.3223E+00,            2.0214E+00,         5.0
2005-04-24T00:28:01.667,              1.2227E-01,              9.7035E-02,              6.4645E-02,              4.8246E-02,              3.6991E-02,              2.6155E-02,              1.7993E-02,              9.3375E-03,              4.5420E-03,              2.7205E-03,              1.8710E-03,              1.3572E-03,              9.9472E-04,         5.0,            5.5838E+01,            2.8263E+01,            1.2878E+01,            5.6726E+00,            5.0798E+00,            4.0810E+00,            3.2327E+00,            2.5802E+00,            1.9706E+00,            1.7160E+00,         5.0
2005-04-24T00:31:42.167,              1.0095E-01,              8.0104E-02,              5.0495E-02,              3.8719E-02,              3.0995E-02,              2.3075E-02,              1.6115E-02,              8.0487E-03,              4.0291E-03,              2.4682E-03,              1.7236E-03,              1.2743E-03,              9.4566E-04,         5.0,            5.7855E+01,            3.5830E+01,            1.9266E+01,            1.1074E+01,            5.9349E+00,            4.7625E+00,            3.7688E+00,            3.0058E+00,            2.2942E+00,            1.9969E+00,         5.0
2005-04-24T00:35:18.667,              1.1640E-01,              9.2365E-02,              5.9140E-02,              4.4857E-02,              3.5387E-02,              2.6229E-02,              1.7831E-02,              8.4609E-03,              4.3013E-03,              2.5946E-03,              1.7959E-03,              1.3217E-03,              9.7631E-04,         5.0,            5.7153E+01,            3.5692E+01,            1.9171E+01,            1.1347E+01,            6.5199E+00,            4.5782E+00,            3.6199E+00,            2.8851E+00,            2.2010E+00,            1.9149E+00,         5.0
