                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-08-31T00:01:12.235,              1.4891E-01,              1.1817E-01,              7.2460E-02,              5.4247E-02,              4.1900E-02,              2.9435E-02,              2.0302E-02,              1.0837E-02,              5.3741E-03,              3.3359E-03,              2.3409E-03,              1.7186E-03,              1.2730E-03,         5.0,            9.4536E+01,            5.1153E+01,            2.7866E+01,            1.3063E+01,            7.8006E+00,            6.2541E+00,            4.9457E+00,            3.9423E+00,            3.0078E+00,            2.6172E+00,         5.0
2006-08-31T00:05:12.235,              1.5561E-01,              1.2349E-01,              7.8835E-02,              5.9555E-02,              3.8880E-02,              2.7025E-02,              1.9439E-02,              1.1114E-02,              5.7031E-03,              3.5247E-03,              2.4696E-03,              1.8240E-03,              1.3644E-03,         5.0,            4.0377E+01,            2.0438E+01,            1.0233E+01,            9.0734E+00,            8.1069E+00,            6.5005E+00,            5.1411E+00,            4.0982E+00,            3.1269E+00,            2.7207E+00,         5.0
2006-08-31T00:09:12.235,              1.5640E-01,              1.2412E-01,              8.4600E-02,              6.3849E-02,              5.0370E-02,              3.7912E-02,              2.6570E-02,              1.3610E-02,              6.7497E-03,              4.0764E-03,              2.8264E-03,              2.0733E-03,              1.5379E-03,         5.0,            1.6562E+01,            1.1243E+01,            9.5131E+00,            8.7769E+00,            7.8467E+00,            6.2951E+00,            4.9807E+00,            3.9716E+00,            3.0310E+00,            2.6378E+00,         5.0
2006-08-31T00:13:12.235,              1.1203E-01,              8.8917E-02,              6.0456E-02,              4.6329E-02,              3.6323E-02,              2.7779E-02,              2.0040E-02,              1.0057E-02,              5.0482E-03,              3.1811E-03,              2.2560E-03,              1.6891E-03,              1.2695E-03,         5.0,            8.7640E+01,            4.8551E+01,            2.8070E+01,            1.4482E+01,            8.6876E+00,            6.9634E+00,            5.5055E+00,            4.3877E+00,            3.3471E+00,            2.9120E+00,         5.0
2006-08-31T00:17:12.235,              1.4970E-01,              1.1881E-01,              8.2023E-02,              6.1842E-02,              4.7711E-02,              3.4969E-02,              2.4407E-02,              1.2064E-02,              5.9404E-03,              3.5381E-03,              2.4475E-03,              1.8074E-03,              1.3492E-03,         5.0,            5.7440E+01,            2.8346E+01,            1.1828E+01,            8.6691E+00,            7.7408E+00,            6.2037E+00,            4.9043E+00,            3.9082E+00,            2.9812E+00,            2.5935E+00,         5.0
2006-08-31T00:23:16.236,              1.3415E-01,              1.0646E-01,              6.8771E-02,              5.2016E-02,              4.1940E-02,              3.1174E-02,              2.2031E-02,              1.1450E-02,              5.6570E-03,              3.5302E-03,              2.4739E-03,              1.8118E-03,              1.3382E-03,         5.0,            5.6072E+01,            2.8581E+01,            1.4007E+01,            8.4945E+00,            7.5839E+00,            6.0773E+00,            4.8040E+00,            3.8281E+00,            2.9199E+00,            2.5401E+00,         5.0
2006-08-31T00:27:16.236,              1.2008E-01,              9.5307E-02,              6.2084E-02,              4.6051E-02,              3.5659E-02,              2.5691E-02,              1.7777E-02,              9.1598E-03,              4.5231E-03,              2.7662E-03,              1.9446E-03,              1.4433E-03,              1.0763E-03,         5.0,            9.4470E+01,            5.1333E+01,            2.8298E+01,            1.4487E+01,            6.3066E+00,            5.0708E+00,            4.0194E+00,            3.2099E+00,            2.4527E+00,            2.1365E+00,         5.0
2006-08-31T00:31:16.236,              1.1301E-01,              8.9663E-02,              5.6051E-02,              4.3475E-02,              3.5074E-02,              2.6897E-02,              1.9041E-02,              9.3990E-03,              4.7382E-03,              2.9405E-03,              2.0634E-03,              1.5249E-03,              1.1311E-03,         5.0,            5.6842E+01,            3.5279E+01,            1.9008E+01,            1.0815E+01,            6.5874E+00,            5.2921E+00,            4.1919E+00,            3.3457E+00,            2.5552E+00,            2.2250E+00,         5.0
2006-08-31T00:35:16.736,              1.5030E-01,              1.1929E-01,              7.6416E-02,              5.7163E-02,              4.3595E-02,              2.7690E-02,              1.7955E-02,              1.0102E-02,              5.0469E-03,              3.0894E-03,              2.1880E-03,              1.6276E-03,              1.2113E-03,         5.0,            7.2203E+01,            4.5001E+01,            2.4305E+01,            1.4092E+01,            7.3053E+00,            5.8696E+00,            4.6498E+00,            3.7115E+00,            2.8348E+00,            2.4686E+00,         5.0
2006-08-31T00:39:16.236,              1.4211E-01,              1.1278E-01,              7.4360E-02,              5.5328E-02,              4.1163E-02,              3.0000E-02,              2.1071E-02,              1.0468E-02,              5.2234E-03,              3.1815E-03,              2.2144E-03,              1.6317E-03,              1.2118E-03,         5.0,            9.7100E+01,            5.1568E+01,            2.6815E+01,            1.0384E+01,            6.8719E+00,            5.5085E+00,            4.3555E+00,            3.4714E+00,            2.6483E+00,            2.3041E+00,         5.0
2006-08-31T00:43:15.736,              1.2236E-01,              9.7111E-02,              6.3377E-02,              4.8400E-02,              3.9000E-02,              2.8909E-02,              2.0227E-02,              1.0159E-02,              5.0432E-03,              3.1199E-03,              2.2015E-03,              1.6416E-03,              1.2298E-03,         5.0,            6.5695E+01,            3.5455E+01,            1.9355E+01,            9.6793E+00,            7.1085E+00,            5.6989E+00,            4.5065E+00,            3.5920E+00,            2.7404E+00,            2.3844E+00,         5.0
