                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-12-15T00:02:45.851,              1.8011E-01,              1.4296E-01,              8.9379E-02,              6.5316E-02,              5.0012E-02,              3.5767E-02,              2.4607E-02,              1.2704E-02,              6.1705E-03,              3.6879E-03,              2.5423E-03,              1.8471E-03,              1.3510E-03,         1.0,            1.4647E+02,            8.1372E+01,            4.7502E+01,            2.5233E+01,            9.9921E+00,            7.0786E+00,            5.6013E+00,            4.4671E+00,            3.4096E+00,            2.9677E+00,         2.0
2006-12-15T00:06:45.851,              1.4656E-01,              1.1630E-01,              7.0441E-02,              5.2941E-02,              4.2390E-02,              3.0080E-02,              2.0604E-02,              1.0882E-02,              5.4353E-03,              3.3923E-03,              2.3954E-03,              1.7594E-03,              1.3008E-03,         1.0,            9.6923E+01,            5.9734E+01,            3.3293E+01,            1.9139E+01,            9.2013E+00,            6.4272E+00,            5.0873E+00,            4.0581E+00,            3.0980E+00,            2.6969E+00,         2.0
2006-12-15T00:10:45.851,              1.7653E-01,              1.4010E-01,              8.8641E-02,              6.6194E-02,              5.1154E-02,              3.6629E-02,              2.5369E-02,              1.3107E-02,              6.4699E-03,              3.9343E-03,              2.7139E-03,              1.9684E-03,              1.4362E-03,         1.0,            8.1583E+01,            4.7398E+01,            2.6146E+01,            1.4381E+01,            8.2872E+00,            6.6547E+00,            5.2692E+00,            4.2043E+00,            3.2102E+00,            2.7948E+00,         2.0
2006-12-15T00:14:45.851,              1.6425E-01,              1.3037E-01,              8.5444E-02,              6.3605E-02,              4.6869E-02,              3.2811E-02,              2.2783E-02,              1.2090E-02,              5.9994E-03,              3.6179E-03,              2.5095E-03,              1.8382E-03,              1.3542E-03,         1.0,            9.0179E+01,            5.3606E+01,            2.9819E+01,            1.6600E+01,            8.4497E+00,            6.7795E+00,            5.3645E+00,            4.2781E+00,            3.2652E+00,            2.8418E+00,         2.0
2006-12-15T00:18:46.351,              2.3930E-01,              1.8989E-01,              1.1679E-01,              8.4296E-02,              6.3386E-02,              4.2390E-02,              2.7975E-02,              1.5280E-02,              7.4798E-03,              4.3155E-03,              2.9295E-03,              2.1229E-03,              1.5572E-03,         1.0,            1.3038E+02,            6.9620E+01,            3.7158E+01,            1.6050E+01,            9.4322E+00,            7.5836E+00,            6.0109E+00,            4.8000E+00,            3.6673E+00,            3.1944E+00,         2.0
2006-12-15T00:22:45.351,              2.1999E-01,              1.7458E-01,              1.0916E-01,              8.0791E-02,              6.0459E-02,              4.2005E-02,              2.8936E-02,              1.5610E-02,              7.6358E-03,              4.5842E-03,              3.1257E-03,              2.2367E-03,              1.6199E-03,         1.0,            1.1307E+02,            6.0862E+01,            3.3175E+01,            1.5810E+01,            9.4909E+00,            7.6293E+00,            6.0461E+00,            4.8274E+00,            3.6879E+00,            3.2120E+00,         2.0
2006-12-15T00:26:45.851,              2.0645E-01,              1.6383E-01,              1.0163E-01,              7.3965E-02,              5.5477E-02,              3.8242E-02,              2.5939E-02,              1.3746E-02,              6.7382E-03,              3.9995E-03,              2.7259E-03,              1.9596E-03,              1.4195E-03,         1.0,            1.1762E+02,            6.4940E+01,            3.7652E+01,            2.0559E+01,            9.0251E+00,            7.1044E+00,            5.6195E+00,            4.4802E+00,            3.4187E+00,            2.9750E+00,         2.0
2006-12-15T00:30:45.351,              2.1047E-01,              1.6705E-01,              1.0654E-01,              7.6986E-02,              5.7103E-02,              4.1003E-02,              2.8231E-02,              1.4381E-02,              7.0385E-03,              4.0927E-03,              2.7686E-03,              1.9980E-03,              1.4554E-03,         1.0,            1.1185E+02,            6.3542E+01,            3.6131E+01,            1.9639E+01,            9.0164E+00,            6.8394E+00,            5.4190E+00,            4.3262E+00,            3.3046E+00,            2.8780E+00,         2.0
2006-12-15T00:34:45.851,              1.8917E-01,              1.5011E-01,              8.6303E-02,              6.2750E-02,              4.8186E-02,              3.5312E-02,              2.4536E-02,              1.2597E-02,              6.2133E-03,              3.6571E-03,              2.4993E-03,              1.8230E-03,              1.3391E-03,         1.0,            1.0095E+02,            6.2702E+01,            3.3932E+01,            1.9497E+01,            9.7606E+00,            6.5253E+00,            5.1656E+00,            4.1209E+00,            3.1461E+00,            2.7388E+00,         2.0
2006-12-15T00:38:46.351,              2.0580E-01,              1.6332E-01,              1.0012E-01,              7.2314E-02,              5.5081E-02,              3.8818E-02,              2.6079E-02,              1.3352E-02,              6.5531E-03,              3.7475E-03,              2.5376E-03,              1.8499E-03,              1.3586E-03,         1.0,            9.6889E+01,            5.9312E+01,            3.2090E+01,            1.7972E+01,            8.4204E+00,            6.7111E+00,            5.3103E+00,            4.2348E+00,            3.2322E+00,            2.8131E+00,         2.0
