                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2004-11-08T00:01:24.083,              1.2195E-01,              9.6801E-02,              6.6215E-02,              4.9513E-02,              3.6509E-02,              2.6456E-02,              1.8825E-02,              9.6650E-03,              4.7045E-03,              2.8146E-03,              1.9354E-03,              1.4071E-03,              1.0308E-03,         5.0,            8.2443E+01,            4.3808E+01,            2.2822E+01,            8.9009E+00,            5.5963E+00,            4.4933E+00,            3.5575E+00,            2.8384E+00,            2.1671E+00,            1.8867E+00,         5.0
2004-11-08T00:07:07.083,              8.2887E-02,              6.5778E-02,              4.2166E-02,              3.2416E-02,              2.4353E-02,              1.8094E-02,              1.3203E-02,              6.9279E-03,              3.5219E-03,              2.2814E-03,              1.6382E-03,              1.2222E-03,              9.1177E-04,         5.0,            5.3914E+01,            2.9052E+01,            1.5675E+01,            7.1380E+00,            5.2823E+00,            4.2341E+00,            3.3478E+00,            2.6682E+00,            2.0355E+00,            1.7709E+00,         5.0
2004-11-08T00:10:47.584,              1.3187E-01,              1.0467E-01,              7.0416E-02,              5.3519E-02,              4.1715E-02,              3.0876E-02,              2.2164E-02,              1.1245E-02,              5.5018E-03,              3.3906E-03,              2.3273E-03,              1.6660E-03,              1.2027E-03,         5.0,            4.5985E+01,            2.4270E+01,            1.2503E+01,            6.4429E+00,            5.7707E+00,            4.6368E+00,            3.6733E+00,            2.9322E+00,            2.2396E+00,            1.9503E+00,         5.0
2004-11-08T00:14:23.084,              9.9481E-02,              7.8958E-02,              5.4067E-02,              4.2209E-02,              3.3584E-02,              2.4796E-02,              1.7441E-02,              8.7454E-03,              4.3155E-03,              2.6507E-03,              1.8624E-03,              1.3801E-03,              1.0266E-03,         5.0,            3.0156E+01,            1.4724E+01,            6.4304E+00,            5.9245E+00,            5.2899E+00,            4.2393E+00,            3.3512E+00,            2.6704E+00,            2.0369E+00,            1.7719E+00,         5.0
2004-11-08T00:18:03.584,              1.3501E-01,              1.0714E-01,              6.7215E-02,              4.9964E-02,              3.8476E-02,              2.7349E-02,              1.8563E-02,              9.6034E-03,              4.7752E-03,              2.8357E-03,              1.9463E-03,              1.4209E-03,              1.0414E-03,         5.0,            6.9538E+01,            4.3164E+01,            2.3220E+01,            1.3603E+01,            7.6396E+00,            5.1689E+00,            4.0869E+00,            3.2572E+00,            2.4848E+00,            2.1618E+00,         5.0
2004-11-08T00:21:44.084,              1.5238E-01,              1.2094E-01,              7.8117E-02,              5.7628E-02,              4.4590E-02,              3.1090E-02,              2.1028E-02,              1.0944E-02,              5.3013E-03,              3.1421E-03,              2.1298E-03,              1.5181E-03,              1.0908E-03,         5.0,            9.0343E+01,            4.8241E+01,            2.5611E+01,            1.0773E+01,            5.8692E+00,            4.7064E+00,            3.7224E+00,            2.9674E+00,            2.2642E+00,            1.9703E+00,         5.0
2004-11-08T00:25:19.584,              1.4048E-01,              1.1150E-01,              7.1664E-02,              5.2911E-02,              3.9306E-02,              2.8479E-02,              1.9955E-02,              1.0304E-02,              5.0484E-03,              3.0010E-03,              2.0504E-03,              1.4882E-03,              1.0888E-03,         5.0,            6.1223E+01,            3.2957E+01,            1.8029E+01,            8.5466E+00,            5.9346E+00,            4.7618E+00,            3.7681E+00,            3.0050E+00,            2.2936E+00,            1.9962E+00,         5.0
2004-11-08T00:29:00.084,              1.5868E-01,              1.2592E-01,              7.8117E-02,              5.7452E-02,              4.5837E-02,              3.1619E-02,              2.1147E-02,              1.1179E-02,              5.5057E-03,              3.2995E-03,              2.2551E-03,              1.6169E-03,              1.1643E-03,         5.0,            4.2829E+01,            2.6067E+01,            1.3960E+01,            7.8881E+00,            5.7436E+00,            4.6173E+00,            3.6593E+00,            2.9219E+00,            2.2322E+00,            1.9442E+00,         5.0
2004-11-08T00:32:40.084,              1.3873E-01,              1.1008E-01,              6.6179E-02,              4.7611E-02,              3.4966E-02,              2.4333E-02,              1.6410E-02,              8.5790E-03,              4.3144E-03,              2.5395E-03,              1.7468E-03,              1.2892E-03,              9.5780E-04,         5.0,            4.9148E+01,            3.0142E+01,            1.6308E+01,            9.2060E+00,            5.4050E+00,            4.3334E+00,            3.4269E+00,            2.7315E+00,            2.0840E+00,            1.8133E+00,         5.0
2004-11-08T00:36:15.084,              9.6986E-02,              7.6981E-02,              5.4130E-02,              4.1389E-02,              3.2236E-02,              2.4128E-02,              1.7434E-02,              8.7101E-03,              4.2712E-03,              2.6510E-03,              1.8479E-03,              1.3464E-03,              9.8597E-04,         5.0,            4.3395E+01,            2.3156E+01,            1.2148E+01,            5.7811E+00,            5.1668E+00,            4.1441E+00,            3.2783E+00,            2.6138E+00,            1.9946E+00,            1.7358E+00,         5.0
2004-11-08T00:39:55.584,              1.2328E-01,              9.7844E-02,              6.6809E-02,              4.9988E-02,              3.8307E-02,              2.7645E-02,              1.9413E-02,              9.8107E-03,              4.7681E-03,              2.8739E-03,              1.9782E-03,              1.4365E-03,              1.0542E-03,         5.0,            5.2658E+01,            2.6585E+01,            1.1999E+01,            5.9797E+00,            5.3514E+00,            4.2970E+00,            3.4023E+00,            2.7146E+00,            2.0727E+00,            1.8045E+00,         5.0
2004-11-08T00:45:40.084,              1.1276E-01,              8.9470E-02,              5.4189E-02,              4.1046E-02,              3.1865E-02,              2.3699E-02,              1.6827E-02,              8.5094E-03,              4.3186E-03,              2.7132E-03,              1.8997E-03,              1.3889E-03,              1.0188E-03,         5.0,            5.4069E+01,            3.0416E+01,            1.7757E+01,            9.7482E+00,            5.6916E+00,            4.5656E+00,            3.6120E+00,            2.8801E+00,            2.1980E+00,            1.9129E+00,         5.0
2004-11-08T00:49:19.584,              1.1974E-01,              9.5055E-02,              6.7533E-02,              5.0489E-02,              3.9307E-02,              2.8487E-02,              1.9752E-02,              1.0039E-02,              4.8549E-03,              2.9801E-03,              2.0758E-03,              1.5141E-03,              1.1103E-03,         5.0,            6.1192E+01,            3.1388E+01,            1.4772E+01,            6.2223E+00,            5.5732E+00,            4.4784E+00,            3.5481E+00,            2.8325E+00,            2.1636E+00,            1.8843E+00,         5.0
2004-11-08T00:52:59.584,              1.4421E-01,              1.1444E-01,              7.4188E-02,              5.5163E-02,              4.1862E-02,              2.8555E-02,              1.8999E-02,              9.8742E-03,              4.9153E-03,              2.9431E-03,              2.0335E-03,              1.4885E-03,              1.0973E-03,         5.0,            6.5152E+01,            3.4915E+01,            1.8826E+01,            8.7353E+00,            5.7945E+00,            4.6581E+00,            3.6916E+00,            2.9476E+00,            2.2518E+00,            1.9613E+00,         5.0
2004-11-08T00:56:39.084,              1.0346E-01,              8.2112E-02,              5.2379E-02,              3.8718E-02,              3.0178E-02,              2.2385E-02,              1.5896E-02,              8.1325E-03,              4.0012E-03,              2.4674E-03,              1.7109E-03,              1.2449E-03,              9.1470E-04,         5.0,            4.5315E+01,            2.4055E+01,            1.2553E+01,            5.2483E+00,            4.7037E+00,            3.7815E+00,            2.9971E+00,            2.3932E+00,            1.8283E+00,            1.5925E+00,         5.0
2004-11-08T01:00:15.584,              1.4542E-01,              1.1539E-01,              7.5253E-02,              5.5938E-02,              4.3345E-02,              3.0191E-02,              2.0257E-02,              1.0501E-02,              5.1637E-03,              3.0004E-03,              2.0368E-03,              1.4720E-03,              1.0732E-03,         5.0,            7.0560E+01,            3.7038E+01,            1.9230E+01,            8.0166E+00,            5.6778E+00,            4.5608E+00,            3.6121E+00,            2.8827E+00,            2.2013E+00,            1.9167E+00,         5.0
2004-11-08T01:03:55.584,              1.3827E-01,              1.0972E-01,              6.5010E-02,              4.8305E-02,              3.6659E-02,              2.6807E-02,              1.9058E-02,              9.8629E-03,              4.9919E-03,              3.1144E-03,              2.1730E-03,              1.5889E-03,              1.1721E-03,         5.0,            5.0661E+01,            2.6907E+01,            1.4156E+01,            6.9320E+00,            6.1940E+00,            4.9670E+00,            3.9285E+00,            3.1317E+00,            2.3895E+00,            2.0793E+00,         5.0
2004-11-08T01:07:35.084,              1.2876E-01,              1.0220E-01,              6.9050E-02,              5.1391E-02,              3.8411E-02,              2.8302E-02,              1.9478E-02,              9.5333E-03,              4.6698E-03,              2.6863E-03,              1.8449E-03,              1.3694E-03,              1.0244E-03,         5.0,            8.5950E+01,            4.6075E+01,            2.4486E+01,            1.0095E+01,            5.5826E+00,            4.4840E+00,            3.5512E+00,            2.8341E+00,            2.1643E+00,            1.8846E+00,         5.0
2004-11-08T01:11:11.584,              1.1151E-01,              8.8500E-02,              5.8612E-02,              4.3725E-02,              3.3943E-02,              2.4373E-02,              1.7068E-02,              8.9339E-03,              4.4294E-03,              2.7663E-03,              1.9447E-03,              1.4324E-03,              1.0593E-03,         5.0,            5.7509E+01,            3.1072E+01,            1.6956E+01,            8.1806E+00,            5.6584E+00,            4.5436E+00,            3.5976E+00,            2.8706E+00,            2.1918E+00,            1.9082E+00,         5.0
2004-11-08T01:14:52.084,              1.1409E-01,              9.0521E-02,              5.3343E-02,              4.1691E-02,              3.3629E-02,              2.5225E-02,              1.7806E-02,              9.1450E-03,              4.5904E-03,              2.9387E-03,              2.0646E-03,              1.4996E-03,              1.0916E-03,         5.0,            3.5950E+01,            2.1265E+01,            1.1582E+01,            6.4687E+00,            5.7767E+00,            4.6301E+00,            3.6606E+00,            2.9173E+00,            2.2254E+00,            1.9361E+00,         5.0
2004-11-08T01:18:31.584,              1.1036E-01,              8.7588E-02,              5.9968E-02,              4.5103E-02,              3.5499E-02,              2.6173E-02,              1.8572E-02,              9.5222E-03,              4.6535E-03,              2.8668E-03,              1.9981E-03,              1.4626E-03,              1.0749E-03,         5.0,            1.0809E+01,            7.3349E+00,            6.2027E+00,            5.7193E+00,            5.1104E+00,            4.0980E+00,            3.2412E+00,            2.5838E+00,            1.9715E+00,            1.7155E+00,         5.0
2004-11-08T01:24:15.584,              1.0328E-01,              8.1952E-02,              4.9549E-02,              3.8091E-02,              3.0439E-02,              2.2923E-02,              1.6422E-02,              8.2215E-03,              4.1658E-03,              2.6809E-03,              1.9064E-03,              1.4060E-03,              1.0381E-03,         5.0,            4.3739E+01,            2.3987E+01,            1.3691E+01,            7.2665E+00,            5.5139E+00,            4.4278E+00,            3.5060E+00,            2.7975E+00,            2.1360E+00,            1.8596E+00,         5.0
2004-11-08T01:27:55.584,              1.1927E-01,              9.4659E-02,              5.8345E-02,              4.3369E-02,              3.3220E-02,              2.4611E-02,              1.7627E-02,              9.2280E-03,              4.5741E-03,              2.8573E-03,              1.9952E-03,              1.4567E-03,              1.0707E-03,         5.0,            4.9748E+01,            2.6381E+01,            1.3733E+01,            6.3046E+00,            5.6329E+00,            4.5167E+00,            3.5721E+00,            2.8475E+00,            2.1726E+00,            1.8904E+00,         5.0
2004-11-08T01:31:35.584,              1.2187E-01,              9.6722E-02,              6.2015E-02,              4.6566E-02,              3.5684E-02,              2.5539E-02,              1.7714E-02,              9.2264E-03,              4.5838E-03,              2.8052E-03,              1.9514E-03,              1.4239E-03,              1.0436E-03,         5.0,            5.3173E+01,            2.9856E+01,            1.6924E+01,            9.0260E+00,            5.8194E+00,            4.6734E+00,            3.7006E+00,            2.9529E+00,            2.2547E+00,            1.9630E+00,         5.0
2004-11-08T01:35:16.084,              1.4768E-01,              1.1721E-01,              7.8650E-02,              5.8643E-02,              4.4315E-02,              2.9842E-02,              1.9722E-02,              1.0432E-02,              5.1291E-03,              3.0119E-03,              2.0750E-03,              1.5236E-03,              1.1273E-03,         5.0,            6.1817E+01,            3.3670E+01,            1.8950E+01,            9.5545E+00,            6.2920E+00,            5.0503E+00,            3.9974E+00,            3.1886E+00,            2.4341E+00,            2.1188E+00,         5.0
2004-11-08T01:38:55.584,              1.0664E-01,              8.4632E-02,              5.7620E-02,              4.4746E-02,              3.6099E-02,              2.6455E-02,              1.8676E-02,              9.4693E-03,              4.6703E-03,              2.9306E-03,              2.0583E-03,              1.5025E-03,              1.1059E-03,         5.0,            4.5919E+01,            2.2833E+01,            9.7519E+00,            6.1879E+00,            5.5330E+00,            4.4396E+00,            3.5132E+00,            2.8018E+00,            2.1385E+00,            1.8613E+00,         5.0
2004-11-08T01:42:32.085,              1.3168E-01,              1.0450E-01,              6.6455E-02,              4.9717E-02,              3.6933E-02,              2.6314E-02,              1.8352E-02,              9.5973E-03,              4.7801E-03,              2.8741E-03,              1.9770E-03,              1.4402E-03,              1.0594E-03,         5.0,            5.6384E+01,            3.0317E+01,            1.6448E+01,            7.8228E+00,            5.5594E+00,            4.4659E+00,            3.5372E+00,            2.8230E+00,            2.1559E+00,            1.8772E+00,         5.0
2004-11-08T01:46:11.585,              1.1979E-01,              9.5089E-02,              6.4936E-02,              4.7426E-02,              3.6860E-02,              2.6702E-02,              1.8406E-02,              9.1559E-03,              4.4384E-03,              2.6275E-03,              1.8178E-03,              1.3431E-03,              1.0009E-03,         5.0,            8.8997E+01,            4.7945E+01,            2.5738E+01,            1.0865E+01,            5.6527E+00,            4.5400E+00,            3.5955E+00,            2.8694E+00,            2.1913E+00,            1.9080E+00,         5.0
2004-11-08T01:49:51.085,              1.1455E-01,              9.0923E-02,              6.4006E-02,              4.7834E-02,              3.7530E-02,              2.7044E-02,              1.9089E-02,              9.6868E-03,              4.7389E-03,              2.9271E-03,              2.0460E-03,              1.4916E-03,              1.0935E-03,         5.0,            1.0683E+01,            7.2635E+00,            6.1604E+00,            5.6980E+00,            5.1057E+00,            4.1041E+00,            3.2523E+00,            2.5967E+00,            1.9837E+00,            1.7277E+00,         5.0
2004-11-08T01:53:31.585,              1.1923E-01,              9.4660E-02,              6.7015E-02,              4.9321E-02,              3.7878E-02,              2.6220E-02,              1.7695E-02,              9.2702E-03,              4.4684E-03,              2.6920E-03,              1.8625E-03,              1.3486E-03,              9.8310E-04,         5.0,            9.9522E+01,            5.5350E+01,            3.2240E+01,            1.6861E+01,            6.7868E+00,            4.7419E+00,            3.7532E+00,            2.9939E+00,            2.2855E+00,            1.9896E+00,         5.0
2004-11-08T01:57:11.585,              1.2345E-01,              9.7973E-02,              6.2743E-02,              4.7290E-02,              3.7481E-02,              2.8384E-02,              2.0217E-02,              9.9758E-03,              4.9133E-03,              3.0025E-03,              2.0767E-03,              1.5074E-03,              1.0999E-03,         5.0,            7.7225E+01,            4.2587E+01,            2.4562E+01,            1.2628E+01,            6.0927E+00,            4.8877E+00,            3.8671E+00,            3.0837E+00,            2.3535E+00,            2.0483E+00,         5.0
2004-11-08T02:02:51.085,              1.4510E-01,              1.1515E-01,              7.0775E-02,              5.1661E-02,              3.7496E-02,              2.5932E-02,              1.7874E-02,              9.5869E-03,              4.7497E-03,              2.8381E-03,              1.9469E-03,              1.4129E-03,              1.0305E-03,         5.0,            7.0557E+01,            3.8479E+01,            2.1641E+01,            1.0709E+01,            5.6502E+00,            4.5298E+00,            3.5821E+00,            2.8552E+00,            2.1784E+00,            1.8954E+00,         5.0
2004-11-08T02:06:31.585,              1.3434E-01,              1.0661E-01,              6.8220E-02,              5.0654E-02,              3.8887E-02,              2.7453E-02,              1.8570E-02,              9.5201E-03,              4.6894E-03,              2.7672E-03,              1.8953E-03,              1.3832E-03,              1.0150E-03,         5.0,            5.5104E+01,            3.3823E+01,            1.8341E+01,            1.0228E+01,            5.7525E+00,            4.6207E+00,            3.6596E+00,            2.9205E+00,            2.2303E+00,            1.9419E+00,         5.0
2004-11-08T02:10:11.585,              1.5489E-01,              1.2292E-01,              8.0391E-02,              5.9506E-02,              4.4362E-02,              3.1371E-02,              2.1753E-02,              1.1437E-02,              5.5986E-03,              3.3423E-03,              2.2848E-03,              1.6454E-03,              1.1972E-03,         5.0,            6.3810E+01,            3.3637E+01,            1.7331E+01,            6.9108E+00,            6.1761E+00,            4.9533E+00,            3.9181E+00,            3.1238E+00,            2.3836E+00,            2.0742E+00,         5.0
2004-11-08T02:13:51.085,              1.2211E-01,              9.6897E-02,              5.7666E-02,              4.2487E-02,              2.9921E-02,              1.9830E-02,              1.3639E-02,              7.8133E-03,              3.9865E-03,              2.4888E-03,              1.7530E-03,              1.2859E-03,              9.4477E-04,         5.0,            5.6680E+01,            3.5126E+01,            1.8810E+01,            1.1075E+01,            6.5246E+00,            4.4131E+00,            3.4970E+00,            2.7919E+00,            2.1327E+00,            1.8574E+00,         5.0
2004-11-08T02:17:31.585,              1.2325E-01,              9.7801E-02,              5.8338E-02,              4.3752E-02,              3.3767E-02,              2.2885E-02,              1.5457E-02,              8.5031E-03,              4.2779E-03,              2.6618E-03,              1.8846E-03,              1.3908E-03,              1.0281E-03,         5.0,            7.2554E+01,            4.5504E+01,            2.4477E+01,            1.4478E+01,            8.0723E+00,            5.0095E+00,            3.9654E+00,            3.1633E+00,            2.4149E+00,            2.1022E+00,         5.0
2004-11-08T02:21:07.585,              1.5710E-01,              1.2467E-01,              7.4821E-02,              5.4780E-02,              4.0839E-02,              2.8351E-02,              1.9479E-02,              1.0459E-02,              5.1169E-03,              3.0376E-03,              2.0848E-03,              1.5153E-03,              1.1064E-03,         5.0,            1.0374E+02,            5.5974E+01,            3.0323E+01,            1.3427E+01,            5.9939E+00,            4.8184E+00,            3.8187E+00,            3.0493E+00,            2.3297E+00,            2.0293E+00,         5.0
2004-11-08T02:24:47.585,              1.2875E-01,              1.0218E-01,              6.4804E-02,              4.8213E-02,              3.3483E-02,              1.9847E-02,              1.2975E-02,              7.6493E-03,              3.9450E-03,              2.5472E-03,              1.8481E-03,              1.3727E-03,              1.0171E-03,         5.0,            5.5813E+01,            3.0114E+01,            1.6564E+01,            7.9871E+00,            5.7526E+00,            4.6172E+00,            3.6545E+00,            2.9150E+00,            2.2251E+00,            1.9369E+00,         5.0
2004-11-08T02:28:28.085,              1.2497E-01,              9.9174E-02,              6.6916E-02,              5.0534E-02,              3.8610E-02,              2.8015E-02,              1.9369E-02,              9.9943E-03,              4.9544E-03,              3.0012E-03,              2.0681E-03,              1.4998E-03,              1.0940E-03,         5.0,            5.6797E+01,            3.0403E+01,            1.6288E+01,            7.2090E+00,            5.5181E+00,            4.4290E+00,            3.5056E+00,            2.7963E+00,            2.1346E+00,            1.8581E+00,         5.0
2004-11-08T02:32:07.585,              8.5704E-02,              6.8007E-02,              4.3313E-02,              3.3729E-02,              2.6447E-02,              1.8829E-02,              1.2923E-02,              6.6841E-03,              3.4391E-03,              2.2014E-03,              1.5900E-03,              1.1944E-03,              8.9918E-04,         5.0,            6.1291E+01,            3.8388E+01,            2.0639E+01,            1.2066E+01,            6.4390E+00,            4.6577E+00,            3.6831E+00,            2.9356E+00,            2.2397E+00,            1.9487E+00,         5.0
2004-11-08T02:35:44.085,              1.0884E-01,              8.6382E-02,              5.7545E-02,              4.3416E-02,              3.2740E-02,              2.3976E-02,              1.7027E-02,              8.8735E-03,              4.3765E-03,              2.6801E-03,              1.8687E-03,              1.3721E-03,              1.0168E-03,         5.0,            1.7326E+01,            7.3431E+00,            6.0789E+00,            5.6196E+00,            5.0330E+00,            4.0439E+00,            3.2035E+00,            2.5570E+00,            1.9530E+00,            1.7006E+00,         5.0
2004-11-08T02:41:28.085,              1.1002E-01,              8.7323E-02,              5.5491E-02,              4.1529E-02,              3.2185E-02,              2.4161E-02,              1.7048E-02,              8.5525E-03,              4.2005E-03,              2.5157E-03,              1.7509E-03,              1.3027E-03,              9.7457E-04,         5.0,            6.9129E+01,            3.7163E+01,            2.0033E+01,            8.7931E+00,            5.7324E+00,            4.6028E+00,            3.6443E+00,            2.9077E+00,            2.2201E+00,            1.9328E+00,         5.0
2004-11-08T02:45:08.085,              9.9802E-02,              7.9191E-02,              4.6298E-02,              3.5511E-02,              2.8650E-02,              2.2036E-02,              1.5949E-02,              8.1311E-03,              4.0965E-03,              2.6201E-03,              1.8547E-03,              1.3648E-03,              1.0044E-03,         5.0,            5.5213E+01,            3.4467E+01,            1.8463E+01,            1.0815E+01,            6.0484E+00,            4.8529E+00,            3.8399E+00,            3.0621E+00,            2.3371E+00,            2.0340E+00,         5.0
2004-11-08T02:48:48.085,              8.6055E-02,              6.8303E-02,              4.6459E-02,              3.5737E-02,              2.5774E-02,              1.8217E-02,              1.2936E-02,              6.9863E-03,              3.5340E-03,              2.2464E-03,              1.6041E-03,              1.1961E-03,              8.9425E-04,         5.0,            5.5022E+01,            3.0532E+01,            1.7702E+01,            9.1747E+00,            5.1653E+00,            4.1444E+00,            3.2794E+00,            2.6153E+00,            1.9961E+00,            1.7373E+00,         5.0
2004-11-08T02:52:28.085,              1.4524E-01,              1.1525E-01,              6.9561E-02,              5.1774E-02,              3.7932E-02,              2.7040E-02,              1.8654E-02,              9.9223E-03,              4.9276E-03,              2.9346E-03,              2.0138E-03,              1.4643E-03,              1.0730E-03,         5.0,            7.2796E+01,            3.8976E+01,            2.0925E+01,            9.3819E+00,            5.8498E+00,            4.6971E+00,            3.7191E+00,            2.9674E+00,            2.2657E+00,            1.9725E+00,         5.0
2004-11-08T02:56:07.085,              1.0982E-01,              8.7163E-02,              5.4660E-02,              4.0116E-02,              3.0702E-02,              2.0897E-02,              1.4057E-02,              7.6592E-03,              3.8268E-03,              2.3760E-03,              1.6824E-03,              1.2446E-03,              9.2890E-04,         5.0,            6.6711E+01,            4.1760E+01,            2.2468E+01,            1.3153E+01,            6.9869E+00,            4.4280E+00,            3.5091E+00,            2.8018E+00,            2.1405E+00,            1.8643E+00,         5.0
2004-11-08T02:59:47.585,              1.2982E-01,              1.0304E-01,              6.9837E-02,              5.2756E-02,              4.0087E-02,              2.9581E-02,              2.0659E-02,              1.0499E-02,              5.1369E-03,              3.1219E-03,              2.1503E-03,              1.5552E-03,              1.1362E-03,         5.0,            4.1032E+01,            2.0524E+01,            9.0516E+00,            6.2697E+00,            5.6092E+00,            4.5027E+00,            3.5643E+00,            2.8434E+00,            2.1707E+00,            1.8896E+00,         5.0
2004-11-08T03:03:27.585,              8.7989E-02,              6.9812E-02,              4.3410E-02,              3.3408E-02,              2.6303E-02,              1.9566E-02,              1.3422E-02,              6.6805E-03,              3.4066E-03,              2.0223E-03,              1.4269E-03,              1.0928E-03,              8.3805E-04,         5.0,            7.7665E+01,            4.8830E+01,            2.6267E+01,            1.5736E+01,            9.2143E+00,            5.2534E+00,            3.7425E+00,            2.9873E+00,            2.2816E+00,            1.9868E+00,         5.0
