                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2006-10-21T00:02:41.522,              1.6438E-01,              1.3046E-01,              8.8615E-02,              6.6322E-02,              4.9890E-02,              3.5042E-02,              2.4309E-02,              1.2851E-02,              6.2510E-03,              3.7393E-03,              2.5576E-03,              1.8432E-03,              1.3451E-03,         5.0,            6.2600E+01,            3.1612E+01,            1.4228E+01,            7.2168E+00,            6.4623E+00,            5.1915E+00,            4.1122E+00,            3.2822E+00,            2.5067E+00,            2.1828E+00,         5.0
2006-10-21T00:06:41.022,              1.1682E-01,              9.2722E-02,              6.2681E-02,              4.7890E-02,              3.8250E-02,              2.8844E-02,              2.0366E-02,              1.0148E-02,              5.0243E-03,              3.1639E-03,              2.2333E-03,              1.6457E-03,              1.2193E-03,         5.0,            7.3387E+01,            3.9532E+01,            2.1335E+01,            9.6403E+00,            6.5906E+00,            5.2977E+00,            4.1984E+00,            3.3522E+00,            2.5610E+00,            2.2305E+00,         5.0
2006-10-21T00:10:41.022,              1.4370E-01,              1.1406E-01,              7.4999E-02,              5.5635E-02,              4.2318E-02,              3.1384E-02,              2.2065E-02,              1.1306E-02,              5.5228E-03,              3.3646E-03,              2.3294E-03,              1.6957E-03,              1.2436E-03,         5.0,            7.9404E+01,            4.2555E+01,            2.2570E+01,            9.2127E+00,            6.4468E+00,            5.1813E+00,            4.1056E+00,            3.2778E+00,            2.5040E+00,            2.1808E+00,         5.0
2006-10-21T00:14:36.522,              1.7852E-01,              1.4169E-01,              9.5585E-02,              6.9797E-02,              5.2699E-02,              3.2090E-02,              2.0361E-02,              1.1698E-02,              5.7386E-03,              3.4566E-03,              2.4256E-03,              1.7822E-03,              1.3161E-03,         5.0,            9.7670E+01,            5.2092E+01,            2.7432E+01,            1.1107E+01,            7.2033E+00,            5.7760E+00,            4.5682E+00,            3.6417E+00,            2.7787E+00,            2.4179E+00,         5.0
2006-10-21T00:18:37.022,              1.5338E-01,              1.2173E-01,              8.0554E-02,              6.0499E-02,              4.7491E-02,              3.5025E-02,              2.4471E-02,              1.2492E-02,              6.0893E-03,              3.6959E-03,              2.5426E-03,              1.8401E-03,              1.3487E-03,         5.0,            5.6520E+01,            2.8265E+01,            1.2403E+01,            7.4684E+00,            6.6883E+00,            5.3736E+00,            4.2567E+00,            3.3976E+00,            2.5949E+00,            2.2596E+00,         5.0
2006-10-21T00:22:37.522,              1.0706E-01,              8.4944E-02,              4.7951E-02,              3.8374E-02,              3.0962E-02,              2.4424E-02,              1.7545E-02,              8.3403E-03,              4.2924E-03,              2.8152E-03,              2.0307E-03,              1.5227E-03,              1.1396E-03,         5.0,            5.4191E+01,            3.3890E+01,            1.8156E+01,            1.0490E+01,            6.8356E+00,            5.4788E+00,            4.3316E+00,            3.4520E+00,            2.6333E+00,            2.2909E+00,         5.0
2006-10-21T00:26:37.022,              1.3536E-01,              1.0742E-01,              6.7838E-02,              5.0763E-02,              3.8170E-02,              2.7534E-02,              1.9150E-02,              9.9419E-03,              4.9955E-03,              3.0753E-03,              2.1438E-03,              1.5689E-03,              1.1529E-03,         5.0,            6.6395E+01,            4.1148E+01,            2.2187E+01,            1.2641E+01,            6.6563E+00,            5.3507E+00,            4.2404E+00,            3.3858E+00,            2.5866E+00,            2.2529E+00,         5.0
2006-10-21T00:30:37.022,              1.3057E-01,              1.0363E-01,              6.7173E-02,              4.9224E-02,              3.7720E-02,              2.1248E-02,              1.3375E-02,              8.2051E-03,              4.1261E-03,              2.6259E-03,              1.9260E-03,              1.4569E-03,              1.0966E-03,         5.0,            6.4625E+01,            3.5696E+01,            2.0558E+01,            1.0590E+01,            6.1157E+00,            4.9130E+00,            3.8915E+00,            3.1059E+00,            2.3720E+00,            2.0655E+00,         5.0
2006-10-21T00:34:33.022,              1.5140E-01,              1.2015E-01,              7.5764E-02,              5.7342E-02,              4.4494E-02,              3.2450E-02,              2.2110E-02,              1.1120E-02,              5.5219E-03,              3.2126E-03,              2.2177E-03,              1.6520E-03,              1.2398E-03,         5.0,            4.6092E+01,            2.4523E+01,            1.3107E+01,            7.3288E+00,            6.5537E+00,            5.2588E+00,            4.1615E+00,            3.3189E+00,            2.5332E+00,            2.2048E+00,         5.0
2006-10-21T00:38:33.022,              1.4518E-01,              1.1521E-01,              7.2367E-02,              5.3567E-02,              4.2035E-02,              3.0177E-02,              2.0980E-02,              1.0912E-02,              5.3753E-03,              3.2417E-03,              2.2515E-03,              1.6606E-03,              1.2370E-03,         5.0,            6.5197E+01,            3.4687E+01,            1.8190E+01,            7.4058E+00,            6.6297E+00,            5.3247E+00,            4.2168E+00,            3.3650E+00,            2.5696E+00,            2.2373E+00,         5.0
