                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2005-10-05T00:05:13.015,              1.1192E-01,              8.8826E-02,              5.8617E-02,              4.3790E-02,              3.4023E-02,              2.2944E-02,              1.5625E-02,              8.4976E-03,              4.2034E-03,              2.6153E-03,              1.8295E-03,              1.3279E-03,              9.6872E-04,         5.0,            3.1334E+01,            1.6766E+01,            9.1904E+00,            5.6157E+00,            5.0289E+00,            4.0400E+00,            3.2001E+00,            2.5540E+00,            1.9504E+00,            1.6983E+00,         5.0
2005-10-05T00:08:52.515,              1.1525E-01,              9.1468E-02,              5.9616E-02,              4.4700E-02,              3.4857E-02,              2.6082E-02,              1.8534E-02,              9.4315E-03,              4.6241E-03,              2.8382E-03,              1.9634E-03,              1.4289E-03,              1.0497E-03,         5.0,            4.5239E+01,            2.3816E+01,            1.2266E+01,            6.1225E+00,            5.4729E+00,            4.3901E+00,            3.4731E+00,            2.7693E+00,            2.1133E+00,            1.8391E+00,         5.0
2005-10-05T00:12:32.515,              8.4055E-02,              6.6724E-02,              4.6411E-02,              3.5790E-02,              2.8649E-02,              2.1414E-02,              1.5010E-02,              7.4943E-03,              3.7045E-03,              2.3201E-03,              1.6410E-03,              1.2146E-03,              9.0128E-04,         5.0,            5.2782E+01,            2.9286E+01,            1.7003E+01,            8.8712E+00,            5.0840E+00,            4.0860E+00,            3.2376E+00,            2.5848E+00,            1.9745E+00,            1.7197E+00,         5.0
2005-10-05T00:16:12.015,              1.0304E-01,              8.1777E-02,              5.2497E-02,              3.9400E-02,              3.1432E-02,              2.3884E-02,              1.6592E-02,              8.1172E-03,              4.0022E-03,              2.3689E-03,              1.6466E-03,              1.2308E-03,              9.2335E-04,         5.0,            6.4447E+01,            3.5740E+01,            2.0819E+01,            1.1054E+01,            5.5899E+00,            4.4885E+00,            3.5539E+00,            2.8357E+00,            2.1651E+00,            1.8850E+00,         5.0
2005-10-05T00:19:52.515,              7.3726E-02,              5.8514E-02,              3.7413E-02,              2.8680E-02,              2.1965E-02,              1.5764E-02,              1.1283E-02,              6.1111E-03,              3.1368E-03,              2.0740E-03,              1.5147E-03,              1.1377E-03,              8.5480E-04,         5.0,            3.9586E+01,            2.4712E+01,            1.3139E+01,            7.6284E+00,            5.2935E+00,            4.2434E+00,            3.3552E+00,            2.6740E+00,            2.0399E+00,            1.7747E+00,         5.0
2005-10-05T00:23:32.515,              7.6038E-02,              6.0382E-02,              4.2390E-02,              3.2477E-02,              2.6171E-02,              1.8728E-02,              1.3000E-02,              6.6565E-03,              3.2783E-03,              2.0856E-03,              1.5102E-03,              1.1405E-03,              8.6151E-04,         5.0,            7.5798E+01,            4.2472E+01,            2.5064E+01,            1.3374E+01,            5.8370E+00,            4.3368E+00,            3.4298E+00,            2.7341E+00,            2.0862E+00,            1.8153E+00,         5.0
2005-10-05T00:27:12.515,              9.0468E-02,              7.1805E-02,              4.6473E-02,              3.4944E-02,              2.7364E-02,              2.0569E-02,              1.4342E-02,              6.9882E-03,              3.5200E-03,              2.1364E-03,              1.5061E-03,              1.1362E-03,              8.6115E-04,         5.0,            6.6655E+01,            4.1907E+01,            2.2540E+01,            1.3370E+01,            7.4284E+00,            4.4608E+00,            3.5343E+00,            2.8214E+00,            2.1552E+00,            1.8769E+00,         5.0
2005-10-05T00:30:48.515,              1.0474E-01,              8.3125E-02,              5.1973E-02,              3.8674E-02,              3.0278E-02,              2.1944E-02,              1.5210E-02,              7.5988E-03,              3.8214E-03,              2.3833E-03,              1.6735E-03,              1.2314E-03,              9.1108E-04,         5.0,            5.1737E+01,            2.7800E+01,            1.5125E+01,            7.2167E+00,            5.3042E+00,            4.2632E+00,            3.3780E+00,            2.6969E+00,            2.0600E+00,            1.7940E+00,         5.0
2005-10-05T00:34:29.015,              1.2832E-01,              1.0184E-01,              6.4306E-02,              4.7073E-02,              3.4449E-02,              2.3529E-02,              1.5905E-02,              8.5080E-03,              4.2050E-03,              2.4840E-03,              1.7267E-03,              1.2809E-03,              9.5365E-04,         5.0,            1.1019E+02,            6.1225E+01,            3.5591E+01,            1.8539E+01,            7.3227E+00,            4.7659E+00,            3.7754E+00,            3.0136E+00,            2.3019E+00,            2.0046E+00,         5.0
2005-10-05T00:38:09.015,              1.1441E-01,              9.0778E-02,              5.9370E-02,              4.4704E-02,              2.8943E-02,              2.0208E-02,              1.4764E-02,              8.3516E-03,              4.3508E-03,              2.7221E-03,              1.8815E-03,              1.3580E-03,              9.8301E-04,         5.0,            4.0074E+01,            2.3251E+01,            1.2500E+01,            6.6850E+00,            5.2373E+00,            4.2100E+00,            3.3363E+00,            2.6637E+00,            2.0349E+00,            1.7722E+00,         5.0
