                   TIME, FPDO_Energy (14.50 MeV), FPDO_Energy (17.63 MeV), FPDO_Energy (20.69 MeV), FPDO_Energy (24.62 MeV), FPDO_Energy (29.31 MeV), FPDO_Energy (36.44 MeV), FPDO_Energy (44.33 MeV), FPDO_Energy (56.33 MeV), FPDO_Energy (73.16 MeV), FPDO_Energy (89.00 MeV),FPDO_Energy (116.40 MeV),FPDO_Energy (146.88 MeV),FPDO_Energy (194.00 MeV),FPDO Quality,FEDO_Energy (0.65 MeV),FEDO_Energy (0.73 MeV),FEDO_Energy (0.83 MeV),FEDO_Energy (0.93 MeV),FEDO_Energy (1.06 MeV),FEDO_Energy (1.19 MeV),FEDO_Energy (1.35 MeV),FEDO_Energy (1.52 MeV),FEDO_Energy (1.71 MeV),FEDO_Energy (1.93 MeV),FEDO Quality
2005-03-07T00:02:09.927,              1.3585E-01,              1.0780E-01,              6.9883E-02,              5.0927E-02,              3.7846E-02,              2.7470E-02,              1.9125E-02,              9.7900E-03,              4.8368E-03,              2.7906E-03,              1.8773E-03,              1.3520E-03,              9.8512E-04,         5.0,            3.9868E+01,            2.0100E+01,            9.4928E+00,            5.2235E+00,            4.6801E+00,            3.7616E+00,            2.9806E+00,            2.3796E+00,            1.8178E+00,            1.5832E+00,         5.0
2005-03-07T00:04:41.927,              1.1301E-01,              8.9692E-02,              6.0313E-02,              4.4666E-02,              3.3144E-02,              1.7394E-02,              1.0781E-02,              6.7892E-03,              3.4433E-03,              2.1995E-03,              1.6264E-03,              1.2352E-03,              9.3658E-04,         5.0,            3.8644E+01,            2.0598E+01,            1.0836E+01,            5.8343E+00,            5.2228E+00,            4.1947E+00,            3.3219E+00,            2.6509E+00,            2.0243E+00,            1.7625E+00,         5.0
2005-03-07T00:07:23.427,              1.1069E-01,              8.7849E-02,              5.4122E-02,              4.1371E-02,              3.3352E-02,              2.5814E-02,              1.8359E-02,              8.7965E-03,              4.3991E-03,              2.7975E-03,              1.9582E-03,              1.4235E-03,              1.0413E-03,         5.0,            3.1759E+01,            1.6599E+01,            8.4458E+00,            5.9864E+00,            5.3625E+00,            4.3092E+00,            3.4140E+00,            2.7252E+00,            2.0815E+00,            1.8126E+00,         5.0
2005-03-07T00:09:55.427,              1.0489E-01,              8.3266E-02,              5.9414E-02,              4.3966E-02,              3.3833E-02,              2.3033E-02,              1.5170E-02,              7.6129E-03,              3.7586E-03,              2.2723E-03,              1.5877E-03,              1.1705E-03,              8.6566E-04,         5.0,            5.7785E+01,            3.1495E+01,            1.7878E+01,            9.2945E+00,            4.9955E+00,            4.0047E+00,            3.1666E+00,            2.5239E+00,            1.9255E+00,            1.6754E+00,         5.0
2005-03-07T00:12:31.927,              8.7845E-02,              6.9714E-02,              4.7289E-02,              3.6894E-02,              2.8789E-02,              2.1864E-02,              1.5663E-02,              7.7367E-03,              3.8684E-03,              2.4199E-03,              1.6934E-03,              1.2334E-03,              8.9538E-04,         5.0,            8.6566E+01,            4.7982E+01,            2.7733E+01,            1.4253E+01,            5.8597E+00,            4.6998E+00,            3.7178E+00,            2.9642E+00,            2.2620E+00,            1.9685E+00,         5.0
2005-03-07T00:15:07.927,              5.8963E-02,              4.6790E-02,              3.4648E-02,              2.8123E-02,              2.2719E-02,              1.7920E-02,              1.2989E-02,              6.2092E-03,              3.1920E-03,              2.1517E-03,              1.5632E-03,              1.1572E-03,              8.5645E-04,         5.0,            4.1371E+01,            2.5868E+01,            1.3742E+01,            7.8109E+00,            5.4570E+00,            4.3781E+00,            3.4642E+00,            2.7625E+00,            2.1083E+00,            1.8349E+00,         5.0
2005-03-07T00:17:35.427,              1.1784E-01,              9.3521E-02,              6.3878E-02,              4.7777E-02,              3.0336E-02,              2.0963E-02,              1.5201E-02,              8.6817E-03,              4.4311E-03,              2.7279E-03,              1.8858E-03,              1.3612E-03,              9.8882E-04,         5.0,            3.0886E+01,            1.5402E+01,            6.7730E+00,            5.5218E+00,            4.9420E+00,            3.9685E+00,            3.1422E+00,            2.5072E+00,            1.9144E+00,            1.6667E+00,         5.0
2005-03-07T00:20:06.927,              4.5300E-02,              3.5908E-02,              1.7817E-02,              1.4433E-02,              1.1656E-02,              8.4916E-03,              5.8960E-03,              3.2023E-03,              1.6814E-03,              1.1704E-03,              9.0544E-04,              7.2550E-04,              5.7751E-04,         5.0,            9.1828E+01,            5.8574E+01,            3.1516E+01,            1.9548E+01,            1.2619E+01,            7.9371E+00,            5.1344E+00,            3.4016E+00,            2.2706E+00,            1.8325E+00,         5.0
2005-03-07T00:22:48.927,              1.3298E-01,              1.0553E-01,              6.3637E-02,              4.6619E-02,              3.6065E-02,              2.4615E-02,              1.5955E-02,              8.4462E-03,              4.1572E-03,              2.3521E-03,              1.6250E-03,              1.2229E-03,              9.3017E-04,         5.0,            5.2358E+01,            2.7994E+01,            1.5036E+01,            6.8023E+00,            5.3898E+00,            4.3215E+00,            3.4176E+00,            2.7243E+00,            2.0785E+00,            1.8086E+00,         5.0
2005-03-07T00:25:14.427,              1.4060E-01,              1.1157E-01,              6.2511E-02,              4.4814E-02,              3.4190E-02,              2.4672E-02,              1.6853E-02,              8.6815E-03,              4.3075E-03,              2.5010E-03,              1.6964E-03,              1.2355E-03,              9.0812E-04,         5.0,            5.7811E+01,            3.5938E+01,            1.9075E+01,            8.6646E+00,            7.7018E+00,            4.8890E+00,            3.1648E+00,            2.5269E+00,            1.9304E+00,            1.6813E+00,         5.0
